*
* Umlaeufe
*
$BLOCK:ID;VehTypeID;DepotID
0;1;8206
1;1;8206
2;1;8206
3;1;8206
4;1;8206
5;1;8206
6;1;8206
7;1;8206
8;1;8206
9;1;8206
10;1;8206
11;1;8206
12;1;8206
13;1;8206
14;1;8206
15;1;8206
16;1;8206
*
* FahrtZuUmlauf
*
$BLOCKELEMENT:BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType;ServiceJourneyCode
13;131075w;8198;8198;0:10:36:00;0:10:48:00;9;
13;131086;8198;8206;0:10:48:00;0:11:38:00;1;-
13;L131086;8206;8196;0:11:38:00;0:12:00:00;2;
13;L131086w;8196;8196;0:12:00:00;0:12:02:00;9;
13;262148;8196;8211;0:12:02:00;0:12:53:00;1;-
13;262148w;8211;8211;0:12:53:00;0:13:05:00;9;
13;262174;8211;8196;0:13:05:00;0:13:59:00;1;-
13;L262174;8196;8193;0:13:59:00;0:14:03:00;2;
13;L262174w;8193;8193;0:14:03:00;0:14:18:00;9;
13;262158;8193;8211;0:14:18:00;0:15:13:00;1;-
13;L262158;8211;8199;0:15:13:00;0:15:21:00;2;
13;327739;8199;8198;0:15:21:00;0:15:49:00;1;-
13;327739w;8198;8198;0:15:49:00;0:16:03:00;9;
13;327708;8198;8210;0:16:03:00;0:16:48:00;1;-
13;327708w;8210;8210;0:16:48:00;0:16:50:00;9;
13;327730;8210;8198;0:16:50:00;0:17:37:00;1;-
13;327730w;8198;8198;0:17:37:00;0:17:51:00;9;
13;131096;8198;8206;0:17:51:00;0:18:41:00;1;-
13;ZD131096;8206;8206;0:18:41:00;0:18:41:00;3;
14;VD655362;8206;8217;0:07:08:00;0:07:14:00;4;
14;655362;8217;8209;0:07:14:00;0:07:32:00;1;-
14;L655362;8209;8217;0:07:32:00;0:07:39:00;2;
14;L655362w;8217;8217;0:07:39:00;0:07:41:00;9;
14;589829;8217;8222;0:07:41:00;0:07:58:00;1;-
14;ZD589829;8222;8206;0:07:58:00;0:08:01:00;3;
14;VD791441;8206;8215;0:11:10:00;0:11:15:00;4;
14;791441;8215;8211;0:11:15:00;0:11:23:00;1;-
14;ZD791441;8211;8206;0:11:23:00;0:11:29:00;3;
14;VD791445;8206;8222;0:11:52:00;0:11:55:00;4;
14;791445;8222;8215;0:11:55:00;0:12:03:00;1;-
14;ZD791445;8215;8206;0:12:03:00;0:12:08:00;3;
14;VD655364;8206;8209;0:13:10:00;0:13:15:00;4;
14;655364;8209;8217;0:13:15:00;0:13:32:00;1;-
14;ZD655364;8217;8206;0:13:32:00;0:13:38:00;3;
14;VD791454;8206;8211;0:15:39:00;0:15:45:00;4;
14;791454;8211;8222;0:15:45:00;0:15:50:00;1;-
14;ZD791454;8222;8206;0:15:50:00;0:15:53:00;3;
14;VD131090;8206;8206;0:16:46:00;0:16:46:00;4;
14;131090;8206;8198;0:16:46:00;0:17:36:00;1;-
14;131090w;8198;8198;0:17:36:00;0:17:45:00;9;
14;327709;8198;8210;0:17:45:00;0:18:28:00;1;-
14;327709w;8210;8210;0:18:28:00;0:18:30:00;9;
14;327732;8210;8198;0:18:30:00;0:19:22:00;1;-
14;327732w;8198;8198;0:19:22:00;0:19:27:00;9;
14;327716;8198;8199;0:19:27:00;0:19:50:00;1;-
14;327716w;8199;8199;0:19:50:00;0:20:01:00;9;
14;327731;8199;8198;0:20:01:00;0:20:25:00;1;-
14;327731w;8198;8198;0:20:25:00;0:20:27:00;9;
14;327698;8198;8199;0:20:27:00;0:20:50:00;1;-
14;327698w;8199;8199;0:20:50:00;0:21:01:00;9;
14;327733;8199;8198;0:21:01:00;0:21:25:00;1;-
14;327733w;8198;8198;0:21:25:00;0:21:27:00;9;
14;327740;8198;8205;0:21:27:00;0:22:00:00;1;-
14;ZD327740;8205;8206;0:22:00:00;0:22:04:00;3;
15;VD589826;8206;8217;0:07:16:00;0:07:22:00;4;
15;589826;8217;8209;0:07:22:00;0:07:36:00;1;-
15;ZD589826;8209;8206;0:07:36:00;0:07:41:00;3;
15;VD262192;8206;8208;0:07:41:00;0:07:46:00;4;
15;262192;8208;8195;0:07:46:00;0:07:58:00;1;-
15;L262192;8195;8208;0:07:58:00;0:08:05:00;2;
15;L262192w;8208;8208;0:08:05:00;0:08:06:00;9;
15;262193;8208;8195;0:08:06:00;0:08:18:00;1;-
15;L262193;8195;8208;0:08:18:00;0:08:25:00;2;
15;L262193w;8208;8208;0:08:25:00;0:08:26:00;9;
15;262194;8208;8195;0:08:26:00;0:08:38:00;1;-
15;L262194;8195;8199;0:08:38:00;0:08:48:00;2;
15;L262194w;8199;8199;0:08:48:00;0:08:51:00;9;
15;327737;8199;8198;0:08:51:00;0:09:19:00;1;-
15;327737w;8198;8198;0:09:19:00;0:09:33:00;9;
15;327706;8198;8210;0:09:33:00;0:10:18:00;1;-
15;L327706;8210;8211;0:10:18:00;0:10:24:00;2;
15;L327706w;8211;8211;0:10:24:00;0:10:25:00;9;
15;791436;8211;8231;0:10:25:00;0:10:30:00;1;-
15;ZD791436;8231;8206;0:10:30:00;0:10:35:00;3;
15;VD131089;8206;8206;0:14:46:00;0:14:46:00;4;
15;131089;8206;8198;0:14:46:00;0:15:36:00;1;-
15;131089w;8198;8198;0:15:36:00;0:15:43:00;9;
15;327696;8198;8210;0:15:43:00;0:16:28:00;1;-
15;327696w;8210;8210;0:16:28:00;0:16:30:00;9;
15;327722;8210;8198;0:16:30:00;0:17:17:00;1;-
15;327722w;8198;8198;0:17:17:00;0:17:25:00;9;
15;327712;8198;8210;0:17:25:00;0:18:08:00;1;-
15;327712w;8210;8210;0:18:08:00;0:18:10:00;9;
15;327717;8210;8198;0:18:10:00;0:18:57:00;1;-
15;327717w;8198;8198;0:18:57:00;0:19:17:00;9;
15;327691;8198;8199;0:19:17:00;0:19:40:00;1;-
15;ZD327691;8199;8206;0:19:40:00;0:19:50:00;3;
16;VD262191;8206;8208;0:07:21:00;0:07:26:00;4;
16;262191;8208;8195;0:07:26:00;0:07:38:00;1;-
16;L262191;8195;8215;0:07:38:00;0:07:45:00;2;
16;L262191w;8215;8215;0:07:45:00;0:07:46:00;9;
16;655363;8215;8222;0:07:46:00;0:07:54:00;1;-
16;ZD655363;8222;8206;0:07:54:00;0:07:57:00;3;
16;VD327725;8206;8210;0:11:49:00;0:12:00:00;4;
16;327725;8210;8198;0:12:00:00;0:12:49:00;1;-
16;327725w;8198;8198;0:12:49:00;0:13:03:00;9;
16;327702;8198;8210;0:13:03:00;0:13:48:00;1;-
16;ZD327702;8210;8206;0:13:48:00;0:13:59:00;3;
16;VD791453;8206;8222;0:14:22:00;0:14:25:00;4;
16;791453;8222;8211;0:14:25:00;0:14:30:00;1;-
16;ZD791453;8211;8206;0:14:30:00;0:14:36:00;3;
16;VD131083;8206;8206;0:18:46:00;0:18:46:00;4;
16;131083;8206;8198;0:18:46:00;0:19:36:00;1;-
16;131083w;8198;8198;0:19:36:00;0:19:51:00;9;
16;131098;8198;8206;0:19:51:00;0:20:41:00;1;-
16;ZD131098;8206;8206;0:20:41:00;0:20:41:00;3;
