*
* Diensttypen
*
$DUTY:DutyID;DutyType
41;day-Tripper
59;day-Tripper
102;day-Tripper
109;day-Tripper
117;day-Tripper
131;day-Tripper
171;day-Tripper
33077;day-Split
38202;day-Block30
47767;day-Split
48674;day-Split
60958;day-Tripper
62499;day-Split
62653;day-Split
75061;day-Split
76093;day-Block30
76351;day-Block30
77857;day-Block30
85564;day-Block30
94712;day-Split
96393;day-Block30
122492;day-Split
133911;day-Block30
142340;day-Split
144869;day-Block30
154512;day-Split
155352;day-Block30
158399;day-Split
159408;day-Block30
164247;day-Split
171980;day-Block20
175480;day-Split
178491;day-Split
178595;day-Split
190910;day-Split
193985;day-Block20
200847;day-Block30
201351;day-Block30
203881;day-Block20
209343;day-Split
210068;day-Block30
211373;day-Block30
218409;day-Tripper
219751;day-Block30
222880;day-Block20
227408;day-Split
244883;day-Split
245261;day-Block30
252747;day-Split
258001;day-Block30
263510;day-Split
263840;day-Split
276538;day-Split
278350;day-Block30
285212;day-Split
285381;day-Split
285567;day-Split
287426;day-Tripper
287795;day-Split
289050;day-Block20
291998;day-Split
294107;day-Block20
295145;day-Tripper
295856;day-Split
296411;day-Block30
297092;day-Block30
297442;day-Block20
*
* Dienste
* (mit ElementType: 1 = Servicefahrt, 2 = Leerfahrt Haltestellen, 3 = Fahrt ins Depot, 4 = Fahrt aus dem Depot, 5 = Vorbereitung, 6 = Nachbereitung, 7 = Transfer, 8 = Pause, 9 = Warten, 10 = LayoverTime)
$DUTYELEMENT:DutyID;BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType;ServiceJourneyCode
175480;3;-1;364;364;0:05:58:00;0:06:01:00;9;
175480;3;154;364;251;0:06:01:00;0:06:57:00;1;
175480;3;-1;251;251;0:06:57:00;0:06:58:00;9;
175480;3;155;251;364;0:06:58:00;0:07:53:00;1;
175480;3;-1;364;364;0:07:53:00;0:08:01:00;9;
175480;3;156;364;332;0:08:01:00;0:08:53:00;1;
175480;3;-1;332;332;0:08:53:00;0:09:02:00;9;
175480;3;157;332;364;0:09:02:00;0:09:53:00;1;
175480;3;-1;364;364;0:09:53:00;0:10:01:00;9;
175480;3;158;364;251;0:10:01:00;0:10:57:00;1;
175480;3;-1;251;251;0:10:57:00;0:10:58:00;9;
175480;3;159;251;364;0:10:58:00;0:11:53:00;1;
175480;3;-1;364;364;0:11:53:00;0:12:01:00;9;
175480;3;160;364;586;0:12:01:00;0:12:45:00;1;
175480;3;-1;586;1;0:12:45:00;0:13:00:00;3;
175480;-1;P;-1;-1;0:13:00:00;0:15:13:00;8;
175480;15;-1;1;620;0:15:13:00;0:15:28:00;4;
175480;15;275;620;353;0:15:28:00;0:16:02:00;1;
175480;15;-1;353;1;0:16:02:00;0:16:23:00;3;
175480;-3;-1;1;-1;0:16:23:00;0:16:33:00;6;
178491;-3;-1;-1;1;0:05:52:00;0:06:02:00;5;
178491;13;-1;1;353;0:06:02:00;0:06:23:00;4;
178491;13;211;353;235;0:06:23:00;0:06:53:00;1;
178491;13;-1;235;235;0:06:53:00;0:07:02:00;9;
178491;13;212;235;353;0:07:02:00;0:07:32:00;1;
178491;13;-1;353;353;0:07:32:00;0:07:53:00;9;
178491;13;213;353;620;0:07:53:00;0:08:27:00;1;
178491;13;-1;620;620;0:08:27:00;0:08:28:00;9;
178491;13;214;620;353;0:08:28:00;0:09:02:00;1;
178491;13;-1;353;353;0:09:02:00;0:09:23:00;9;
178491;13;215;353;235;0:09:23:00;0:09:53:00;1;
178491;13;-1;235;441;0:09:53:00;0:09:59:00;2;
178491;13;-1;441;441;0:09:59:00;0:10:21:00;9;
178491;13;120;441;296;0:10:21:00;0:10:53:00;1;
178491;13;-1;296;296;0:10:53:00;0:11:02:00;9;
178491;13;121;296;441;0:11:02:00;0:11:34:00;1;
178491;13;-1;441;441;0:11:34:00;0:11:50:00;9;
178491;13;392;441;271;0:11:50:00;0:12:24:00;1;
178491;13;-1;271;271;0:12:24:00;0:12:27:00;9;
178491;13;393;271;213;0:12:27:00;0:13:02:00;1;
178491;13;-1;213;189;0:13:02:00;0:13:22:00;2;
178491;13;-1;189;189;0:13:22:00;0:13:30:00;9;
178491;13;489;189;509;0:13:30:00;0:14:01:00;1;
178491;13;-1;509;1;0:14:01:00;0:14:03:00;3;
178491;-1;P;-1;-1;0:14:03:00;0:15:59:00;8;
178491;23;-1;1;253;0:15:59:00;0:16:04:00;4;
178491;23;204;253;297;0:16:04:00;0:16:38:00;1;
178491;23;-1;297;297;0:16:38:00;0:16:49:00;9;
178491;23;205;297;253;0:16:49:00;0:17:22:00;1;
178491;23;-1;253;1;0:17:22:00;0:17:27:00;3;
178491;-3;-1;1;-1;0:17:27:00;0:17:37:00;6;
178595;-3;-1;-1;1;0:06:30:00;0:06:40:00;5;
178595;22;-1;1;271;0:06:40:00;0:06:57:00;4;
178595;22;370;271;654;0:06:57:00;0:07:41:00;1;
178595;22;-1;654;654;0:07:41:00;0:07:43:00;9;
178595;22;232;654;271;0:07:43:00;0:08:29:00;1;
178595;22;-1;271;271;0:08:29:00;0:08:36:00;9;
178595;22;233;271;441;0:08:36:00;0:09:08:00;1;
178595;22;-1;441;441;0:09:08:00;0:09:21:00;9;
178595;22;72;441;296;0:09:21:00;0:09:53:00;1;
178595;22;-1;296;296;0:09:53:00;0:10:02:00;9;
178595;22;73;296;441;0:10:02:00;0:10:34:00;1;
178595;22;-1;441;441;0:10:34:00;0:10:51:00;9;
178595;22;74;441;296;0:10:51:00;0:11:23:00;1;
178595;22;-1;296;296;0:11:23:00;0:11:32:00;9;
178595;22;75;296;441;0:11:32:00;0:12:04:00;1;
178595;22;-1;441;441;0:12:04:00;0:12:21:00;9;
178595;22;76;441;296;0:12:21:00;0:12:53:00;1;
178595;22;-1;296;296;0:12:53:00;0:13:02:00;9;
178595;22;77;296;441;0:13:02:00;0:13:34:00;1;
178595;22;494;441;509;0:13:34:00;0:13:58:00;1;
178595;22;-1;509;1;0:13:58:00;0:14:00:00;3;
178595;-1;P;-1;-1;0:14:00:00;0:16:20:00;8;
178595;5;-1;1;500;0:16:20:00;0:16:30:00;4;
178595;5;485;500;394;0:16:30:00;0:17:12:00;1;
178595;5;-1;394;394;0:17:12:00;0:17:15:00;9;
178595;5;486;394;500;0:17:15:00;0:18:03:00;1;
178595;5;-1;500;1;0:18:03:00;0:18:13:00;3;
178595;-3;-1;1;-1;0:18:13:00;0:18:23:00;6;
190910;-3;-1;-1;1;0:07:25:00;0:07:35:00;5;
190910;27;-1;1;441;0:07:35:00;0:07:51:00;4;
190910;27;70;441;296;0:07:51:00;0:08:23:00;1;
190910;27;-1;296;296;0:08:23:00;0:08:32:00;9;
190910;27;71;296;441;0:08:32:00;0:09:04:00;1;
190910;27;-1;441;441;0:09:04:00;0:09:20:00;9;
190910;27;234;441;271;0:09:20:00;0:09:54:00;1;
190910;27;-1;271;271;0:09:54:00;0:09:57:00;9;
190910;27;235;271;218;0:09:57:00;0:10:50:00;1;
190910;27;-1;218;218;0:10:50:00;0:11:06:00;9;
190910;27;236;218;271;0:11:06:00;0:11:59:00;1;
190910;27;-1;271;271;0:11:59:00;0:12:06:00;9;
190910;27;237;271;441;0:12:06:00;0:12:38:00;1;
190910;27;-1;441;441;0:12:38:00;0:12:50:00;9;
190910;27;238;441;271;0:12:50:00;0:13:24:00;1;
190910;27;-1;271;271;0:13:24:00;0:13:27:00;9;
190910;27;239;271;213;0:13:27:00;0:14:02:00;1;
190910;27;-1;213;213;0:14:02:00;0:14:22:00;9;
190910;27;178;213;271;0:14:22:00;0:14:59:00;1;
190910;27;-1;271;271;0:14:59:00;0:15:06:00;9;
190910;27;179;271;441;0:15:06:00;0:15:38:00;1;
190910;27;-1;441;1;0:15:38:00;0:15:54:00;3;
190910;-1;P;-1;-1;0:15:54:00;0:17:29:00;8;
190910;23;-1;1;253;0:17:29:00;0:17:34:00;4;
190910;23;206;253;297;0:17:34:00;0:18:08:00;1;
190910;23;-1;297;297;0:18:08:00;0:18:19:00;9;
190910;23;207;297;253;0:18:19:00;0:18:52:00;1;
190910;23;-1;253;1;0:18:52:00;0:18:57:00;3;
190910;-3;-1;1;-1;0:18:57:00;0:19:07:00;6;
193985;-3;-1;-1;213;0:18:07:00;0:18:17:00;5;
193985;-1;-1;213;213;0:18:17:00;0:18:22:00;7;
193985;30;244;213;271;0:18:22:00;0:18:59:00;1;
193985;30;-1;271;271;0:18:59:00;0:19:06:00;9;
193985;30;245;271;441;0:19:06:00;0:19:38:00;1;
193985;30;-1;441;441;0:19:38:00;0:19:50:00;9;
193985;30;246;441;271;0:19:50:00;0:20:24:00;1;
193985;30;-1;271;271;0:20:24:00;0:20:40:00;9;
193985;30;-1;271;500;0:20:40:00;0:20:55:00;2;
193985;30;-1;500;500;0:20:55:00;0:21:00:00;9;
193985;30;587;500;441;0:21:00:00;0:21:17:00;1;
193985;30;-1;441;441;0:21:17:00;0:21:40:00;9;
193985;30;588;441;500;0:21:40:00;0:21:58:00;1;
193985;30;-1;500;500;0:21:58:00;0:22:00:00;9;
193985;30;563;500;353;0:22:00:00;0:22:24:00;1;
193985;30;-1;353;353;0:22:24:00;0:22:34:00;9;
193985;30;564;353;500;0:22:34:00;0:22:57:00;1;
193985;30;-1;500;500;0:22:57:00;0:23:00:00;9;
193985;30;608;500;235;0:23:00:00;0:23:10:00;1;
193985;30;-1;235;500;0:23:10:00;0:23:17:00;2;
193985;30;-1;500;500;0:23:17:00;0:23:30:00;9;
193985;30;610;500;253;0:23:30:00;0:23:39:00;1;
193985;30;-1;253;1;0:23:39:00;0:23:44:00;3;
193985;-1;P;-1;-1;0:23:44:00;1:00:05:00;8;
193985;10;-1;1;500;1:00:05:00;1:00:15:00;4;
193985;10;612;500;235;1:00:15:00;1:00:25:00;1;
193985;10;-1;235;235;1:00:25:00;1:00:33:00;9;
193985;10;613;235;500;1:00:33:00;1:00:43:00;1;
193985;10;-1;500;500;1:00:43:00;1:00:45:00;9;
193985;10;642;500;558;1:00:45:00;1:01:07:00;1;
193985;10;-1;558;558;1:01:07:00;1:01:18:00;9;
193985;10;643;558;500;1:01:18:00;1:01:43:00;1;
193985;10;-1;500;500;1:01:43:00;1:01:45:00;9;
193985;10;618;500;253;1:01:45:00;1:01:54:00;1;
193985;10;-1;253;253;1:01:54:00;1:02:04:00;9;
193985;10;619;253;500;1:02:04:00;1:02:13:00;1;
193985;10;-1;500;500;1:02:13:00;1:02:15:00;9;
193985;10;633;500;213;1:02:15:00;1:02:32:00;1;
193985;10;-1;213;1;1:02:32:00;1:02:42:00;3;
193985;-1;P;-1;-1;1:02:42:00;1:03:05:00;8;
193985;17;-1;1;500;1:03:05:00;1:03:15:00;4;
193985;17;635;500;213;1:03:15:00;1:03:32:00;1;
193985;17;-1;213;1;1:03:32:00;1:03:42:00;3;
193985;-3;-1;1;-1;1:03:42:00;1:03:52:00;6;
200847;-3;-1;-1;1;0:11:49:00;0:11:59:00;5;
200847;7;-1;1;253;0:11:59:00;0:12:04:00;4;
200847;7;319;253;297;0:12:04:00;0:12:38:00;1;
200847;7;-1;297;292;0:12:38:00;0:12:41:00;2;
200847;7;-1;292;292;0:12:41:00;0:12:45:00;9;
200847;7;95;292;300;0:12:45:00;0:13:31:00;1;
200847;7;-1;300;300;0:13:31:00;0:13:32:00;9;
200847;7;96;300;292;0:13:32:00;0:14:40:00;1;
200847;7;-1;292;297;0:14:40:00;0:14:44:00;2;
200847;7;-1;297;297;0:14:44:00;0:14:49:00;9;
200847;7;342;297;253;0:14:49:00;0:15:22:00;1;
200847;7;-1;253;1;0:15:22:00;0:15:27:00;3;
200847;-1;P;-1;-1;0:15:27:00;0:16:28:00;8;
200847;10;-1;1;586;0:16:28:00;0:16:38:00;4;
200847;10;307;586;364;0:16:38:00;0:17:23:00;1;
200847;10;-1;364;364;0:17:23:00;0:17:31:00;9;
200847;10;308;364;586;0:17:31:00;0:18:15:00;1;
200847;10;-1;586;586;0:18:15:00;0:18:38:00;9;
200847;10;309;586;364;0:18:38:00;0:19:23:00;1;
200847;10;-1;364;364;0:19:23:00;0:19:31:00;9;
200847;10;310;364;586;0:19:31:00;0:20:15:00;1;
200847;10;-1;586;1;0:20:15:00;0:20:30:00;3;
200847;-3;-1;1;-1;0:20:30:00;0:20:40:00;6;
201351;-3;-1;-1;1;0:14:36:00;0:14:46:00;5;
201351;21;-1;1;509;0:14:46:00;0:14:48:00;4;
201351;21;488;509;432;0:14:48:00;0:15:17:00;1;
201351;21;-1;432;101;0:15:17:00;0:15:46:00;2;
201351;21;-1;101;101;0:15:46:00;0:15:49:00;9;
201351;21;147;101;558;0:15:49:00;0:16:23:00;1;
201351;21;-1;558;558;0:16:23:00;0:16:31:00;9;
201351;21;148;558;101;0:16:31:00;0:17:08:00;1;
201351;21;-1;101;101;0:17:08:00;0:17:19:00;9;
201351;21;149;101;558;0:17:19:00;0:17:53:00;1;
201351;21;-1;558;558;0:17:53:00;0:18:01:00;9;
201351;21;150;558;101;0:18:01:00;0:18:38:00;1;
201351;21;-1;101;101;0:18:38:00;0:18:49:00;9;
201351;21;151;101;558;0:18:49:00;0:19:23:00;1;
201351;21;-1;558;558;0:19:23:00;0:19:31:00;9;
201351;21;152;558;101;0:19:31:00;0:20:08:00;1;
201351;21;-1;101;1;0:20:08:00;0:20:10:00;3;
201351;-1;P;-1;-1;0:20:10:00;0:21:35:00;8;
201351;18;-1;1;228;0:21:35:00;0:21:47:00;4;
201351;18;540;228;500;0:21:47:00;0:21:58:00;1;
201351;18;-1;500;500;0:21:58:00;0:22:00:00;9;
201351;18;528;500;364;0:22:00:00;0:22:23:00;1;
201351;18;-1;364;253;0:22:23:00;0:22:50:00;2;
201351;18;-1;253;253;0:22:50:00;0:23:49:00;9;
201351;18;611;253;500;0:23:49:00;0:23:58:00;1;
201351;18;-1;500;1;0:23:58:00;1:00:08:00;3;
201351;-3;-1;1;-1;1:00:08:00;1:00:18:00;6;
203881;-3;-1;-1;1;0:15:31:00;0:15:41:00;5;
203881;24;-1;1;332;0:15:41:00;0:16:02:00;4;
203881;24;474;332;364;0:16:02:00;0:16:53:00;1;
203881;24;-1;364;364;0:16:53:00;0:17:01:00;9;
203881;24;475;364;332;0:17:01:00;0:17:53:00;1;
203881;24;-1;332;228;0:17:53:00;0:18:16:00;2;
203881;24;-1;228;228;0:18:16:00;0:18:28:00;9;
203881;24;260;228;292;0:18:28:00;0:19:10:00;1;
203881;24;-1;292;297;0:19:10:00;0:19:14:00;2;
203881;24;-1;297;297;0:19:14:00;0:19:19:00;9;
203881;24;348;297;253;0:19:19:00;0:19:52:00;1;
203881;24;-1;253;253;0:19:52:00;0:20:04:00;9;
203881;24;349;253;297;0:20:04:00;0:20:38:00;1;
203881;24;-1;297;297;0:20:38:00;0:20:49:00;9;
203881;24;350;297;253;0:20:49:00;0:21:22:00;1;
203881;24;-1;253;500;0:21:22:00;0:21:30:00;2;
203881;24;602;500;253;0:21:30:00;0:21:39:00;1;
203881;24;-1;253;253;0:21:39:00;0:21:49:00;9;
203881;24;603;253;500;0:21:49:00;0:21:58:00;1;
203881;24;-1;500;500;0:21:58:00;0:22:00:00;9;
203881;24;627;500;213;0:22:00:00;0:22:17:00;1;
203881;24;-1;213;1;0:22:17:00;0:22:27:00;3;
203881;-1;P;-1;-1;0:22:27:00;0:22:50:00;8;
203881;26;-1;1;500;0:22:50:00;0:23:00:00;4;
203881;26;578;500;110;0:23:00:00;0:23:13:00;1;
203881;26;-1;110;110;0:23:13:00;0:23:15:00;9;
203881;26;579;110;500;0:23:15:00;0:23:27:00;1;
203881;26;-1;500;1;0:23:27:00;0:23:37:00;3;
203881;-1;P;-1;-1;0:23:37:00;1:00:05:00;8;
203881;23;-1;1;500;1:00:05:00;1:00:15:00;4;
203881;23;593;500;441;1:00:15:00;1:00:32:00;1;
203881;23;-1;441;1;1:00:32:00;1:00:48:00;3;
203881;-3;-1;1;-1;1:00:48:00;1:00:58:00;6;
209343;-3;-1;-1;1;0:08:06:00;0:08:16:00;5;
209343;28;-1;1;228;0:08:16:00;0:08:28:00;4;
209343;28;250;228;292;0:08:28:00;0:09:10:00;1;
209343;28;-1;292;292;0:09:10:00;0:09:15:00;9;
209343;28;251;292;228;0:09:15:00;0:09:55:00;1;
209343;28;-1;228;1;0:09:55:00;0:10:07:00;3;
209343;-1;P;-1;-1;0:10:07:00;0:11:43:00;8;
209343;14;-1;1;213;0:11:43:00;0:11:52:00;4;
209343;14;375;213;271;0:11:52:00;0:12:29:00;1;
209343;14;-1;271;271;0:12:29:00;0:12:36:00;9;
209343;14;376;271;441;0:12:36:00;0:13:08:00;1;
209343;14;-1;441;441;0:13:08:00;0:13:20:00;9;
209343;14;377;441;271;0:13:20:00;0:13:54:00;1;
209343;14;-1;271;271;0:13:54:00;0:13:57:00;9;
209343;14;378;271;218;0:13:57:00;0:14:50:00;1;
209343;14;-1;218;218;0:14:50:00;0:15:06:00;9;
209343;14;379;218;271;0:15:06:00;0:15:59:00;1;
209343;14;-1;271;271;0:15:59:00;0:16:06:00;9;
209343;14;380;271;441;0:16:06:00;0:16:38:00;1;
209343;14;-1;441;441;0:16:38:00;0:16:51:00;9;
209343;14;82;441;296;0:16:51:00;0:17:23:00;1;
209343;14;-1;296;296;0:17:23:00;0:17:32:00;9;
209343;14;83;296;441;0:17:32:00;0:18:04:00;1;
209343;14;-1;441;441;0:18:04:00;0:18:20:00;9;
209343;14;499;441;271;0:18:20:00;0:18:54:00;1;
209343;14;-1;271;271;0:18:54:00;0:18:57:00;9;
209343;14;500;271;213;0:18:57:00;0:19:32:00;1;
209343;14;-1;213;1;0:19:32:00;0:19:42:00;3;
209343;-3;-1;1;-1;0:19:42:00;0:19:52:00;6;
210068;-3;-1;-1;1;0:13:19:00;0:13:29:00;5;
210068;31;-1;1;253;0:13:29:00;0:13:34:00;4;
210068;31;321;253;297;0:13:34:00;0:14:08:00;1;
210068;31;-1;297;297;0:14:08:00;0:14:19:00;9;
210068;31;322;297;253;0:14:19:00;0:14:52:00;1;
210068;31;-1;253;1;0:14:52:00;0:14:57:00;3;
210068;-1;P;-1;-1;0:14:57:00;0:16:16:00;8;
210068;16;-1;1;228;0:16:16:00;0:16:28:00;4;
210068;16;258;228;292;0:16:28:00;0:17:10:00;1;
210068;16;-1;292;297;0:17:10:00;0:17:14:00;2;
210068;16;-1;297;297;0:17:14:00;0:17:19:00;9;
210068;16;326;297;253;0:17:19:00;0:17:52:00;1;
210068;16;-1;253;253;0:17:52:00;0:18:04:00;9;
210068;16;327;253;297;0:18:04:00;0:18:38:00;1;
210068;16;-1;297;297;0:18:38:00;0:18:49:00;9;
210068;16;328;297;253;0:18:49:00;0:19:22:00;1;
210068;16;-1;253;586;0:19:22:00;0:19:37:00;2;
210068;16;-1;586;586;0:19:37:00;0:19:38:00;9;
210068;16;451;586;364;0:19:38:00;0:20:23:00;1;
210068;16;-1;364;364;0:20:23:00;0:20:31:00;9;
210068;16;452;364;500;0:20:31:00;0:20:57:00;1;
210068;16;-1;500;500;0:20:57:00;0:21:00:00;9;
210068;16;574;500;110;0:21:00:00;0:21:13:00;1;
210068;16;-1;110;110;0:21:13:00;0:21:15:00;9;
210068;16;575;110;500;0:21:15:00;0:21:27:00;1;
210068;16;-1;500;500;0:21:27:00;0:21:30:00;9;
210068;16;636;500;558;0:21:30:00;0:21:52:00;1;
210068;16;-1;558;558;0:21:52:00;0:22:03:00;9;
210068;16;637;558;500;0:22:03:00;0:22:28:00;1;
210068;16;-1;500;1;0:22:28:00;0:22:38:00;3;
210068;-3;-1;1;-1;0:22:38:00;0:22:48:00;6;
211373;-3;-1;-1;1;0:17:31:00;0:17:41:00;5;
211373;15;-1;1;332;0:17:41:00;0:18:02:00;4;
211373;15;476;332;364;0:18:02:00;0:18:53:00;1;
211373;15;-1;364;364;0:18:53:00;0:19:01:00;9;
211373;15;477;364;251;0:19:01:00;0:19:57:00;1;
211373;15;-1;251;251;0:19:57:00;0:19:58:00;9;
211373;15;478;251;500;0:19:58:00;0:20:27:00;1;
211373;15;-1;500;228;0:20:27:00;0:20:37:00;2;
211373;15;-1;228;228;0:20:37:00;0:20:43:00;9;
211373;15;262;228;500;0:20:43:00;0:20:57:00;1;
211373;15;-1;500;500;0:20:57:00;0:21:00:00;9;
211373;15;547;500;602;0:21:00:00;0:21:22:00;1;
211373;15;-1;602;602;0:21:22:00;0:21:23:00;9;
211373;15;548;602;500;0:21:23:00;0:21:58:00;1;
211373;15;-1;500;110;0:21:58:00;0:22:07:00;2;
211373;15;-1;110;110;0:22:07:00;0:22:15:00;9;
211373;15;577;110;500;0:22:15:00;0:22:27:00;1;
211373;15;-1;500;441;0:22:27:00;0:22:40:00;2;
211373;15;590;441;500;0:22:40:00;0:22:58:00;1;
211373;15;-1;500;500;0:22:58:00;0:23:00:00;9;
211373;15;517;500;297;0:23:00:00;0:23:29:00;1;
211373;15;-1;297;297;0:23:29:00;0:23:33:00;9;
211373;15;518;297;500;0:23:33:00;0:23:58:00;1;
211373;15;-1;500;1;0:23:58:00;1:00:08:00;3;
211373;-1;P;-1;-1;1:00:08:00;1:01:05:00;8;
211373;17;-1;1;500;1:01:05:00;1:01:15:00;4;
211373;17;616;500;235;1:01:15:00;1:01:25:00;1;
211373;17;-1;235;235;1:01:25:00;1:01:33:00;9;
211373;17;617;235;500;1:01:33:00;1:01:43:00;1;
211373;17;-1;500;228;1:01:43:00;1:01:53:00;2;
211373;17;-1;228;228;1:01:53:00;1:02:01:00;9;
211373;17;657;228;500;1:02:01:00;1:02:12:00;1;
211373;17;-1;500;500;1:02:12:00;1:02:15:00;9;
211373;17;597;500;441;1:02:15:00;1:02:32:00;1;
211373;17;-1;441;1;1:02:32:00;1:02:48:00;3;
211373;-3;-1;1;-1;1:02:48:00;1:02:58:00;6;
218409;-3;-1;-1;1;0:23:55:00;1:00:05:00;5;
218409;25;-1;1;500;1:00:05:00;1:00:15:00;4;
218409;25;580;500;110;1:00:15:00;1:00:28:00;1;
218409;25;-1;110;441;1:00:28:00;1:00:48:00;2;
218409;25;-1;441;441;1:00:48:00;1:00:55:00;9;
218409;25;594;441;500;1:00:55:00;1:01:13:00;1;
218409;25;-1;500;500;1:01:13:00;1:01:15:00;9;
218409;25;521;500;297;1:01:15:00;1:01:44:00;1;
218409;25;-1;297;500;1:01:44:00;1:02:02:00;2;
218409;25;-1;500;500;1:02:02:00;1:02:15:00;9;
218409;25;523;500;297;1:02:15:00;1:02:44:00;1;
218409;25;-1;297;297;1:02:44:00;1:02:48:00;9;
218409;25;524;297;500;1:02:48:00;1:03:13:00;1;
218409;25;-1;500;500;1:03:13:00;1:03:15:00;9;
218409;25;573;500;353;1:03:15:00;1:03:38:00;1;
218409;25;-1;353;1;1:03:38:00;1:03:59:00;3;
218409;-3;-1;1;-1;1:03:59:00;1:04:09:00;6;
219751;-3;-1;-1;1;0:05:07:00;0:05:17:00;5;
219751;7;-1;1;296;0:05:17:00;0:05:32:00;4;
219751;7;67;296;441;0:05:32:00;0:06:04:00;1;
219751;7;-1;441;441;0:06:04:00;0:06:21:00;9;
219751;7;68;441;296;0:06:21:00;0:06:53:00;1;
219751;7;-1;296;296;0:06:53:00;0:07:02:00;9;
219751;7;69;296;441;0:07:02:00;0:07:34:00;1;
219751;7;-1;441;441;0:07:34:00;0:07:50:00;9;
219751;7;453;441;271;0:07:50:00;0:08:24:00;1;
219751;7;-1;271;271;0:08:24:00;0:08:27:00;9;
219751;7;454;271;213;0:08:27:00;0:09:02:00;1;
219751;7;-1;213;1;0:09:02:00;0:09:12:00;3;
219751;-1;P;-1;-1;0:09:12:00;0:09:59:00;8;
219751;31;-1;1;253;0:09:59:00;0:10:04:00;4;
219751;31;196;253;297;0:10:04:00;0:10:38:00;1;
219751;31;-1;297;292;0:10:38:00;0:10:41:00;2;
219751;31;-1;292;292;0:10:41:00;0:10:45:00;9;
219751;31;93;292;300;0:10:45:00;0:11:31:00;1;
219751;31;-1;300;300;0:11:31:00;0:11:32:00;9;
219751;31;94;300;292;0:11:32:00;0:12:40:00;1;
219751;31;-1;292;297;0:12:40:00;0:12:44:00;2;
219751;31;-1;297;297;0:12:44:00;0:12:49:00;9;
219751;31;320;297;253;0:12:49:00;0:13:22:00;1;
219751;31;-1;253;1;0:13:22:00;0:13:27:00;3;
219751;-3;-1;1;-1;0:13:27:00;0:13:37:00;6;
222880;-3;-1;-1;1;0:17:18:00;0:17:28:00;5;
222880;25;-1;1;586;0:17:28:00;0:17:38:00;4;
222880;25;449;586;364;0:17:38:00;0:18:23:00;1;
222880;25;-1;364;364;0:18:23:00;0:18:31:00;9;
222880;25;450;364;586;0:18:31:00;0:19:15:00;1;
222880;25;-1;586;101;0:19:15:00;0:19:28:00;2;
222880;25;-1;101;101;0:19:28:00;0:19:49:00;9;
222880;25;65;101;558;0:19:49:00;0:20:23:00;1;
222880;25;-1;558;558;0:20:23:00;0:20:31:00;9;
222880;25;66;558;500;0:20:31:00;0:20:57:00;1;
222880;25;-1;500;500;0:20:57:00;0:21:00:00;9;
222880;25;600;500;235;0:21:00:00;0:21:10:00;1;
222880;25;-1;235;1;0:21:10:00;0:21:25:00;3;
222880;-1;P;-1;-1;0:21:25:00;0:21:50:00;8;
222880;23;-1;1;500;0:21:50:00;0:22:00:00;4;
222880;23;549;500;602;0:22:00:00;0:22:22:00;1;
222880;23;-1;602;602;0:22:22:00;0:22:23:00;9;
222880;23;550;602;500;0:22:23:00;0:22:58:00;1;
222880;23;-1;500;500;0:22:58:00;0:23:00:00;9;
222880;23;543;500;228;0:23:00:00;0:23:11:00;1;
222880;23;-1;228;1;0:23:11:00;0:23:23:00;3;
222880;-1;P;-1;-1;0:23:23:00;1:00:05:00;8;
222880;9;-1;1;500;1:00:05:00;1:00:15:00;4;
222880;9;654;500;147;1:00:15:00;1:00:54:00;1;
222880;9;-1;147;1;1:00:54:00;1:01:17:00;3;
222880;-3;-1;1;-1;1:01:17:00;1:01:27:00;6;
227408;-3;-1;-1;1;0:04:25:00;0:04:35:00;5;
227408;0;-1;1;189;0:04:35:00;0:05:00:00;4;
227408;0;1;189;509;0:05:00:00;0:05:31:00;1;
227408;0;-1;509;1;0:05:31:00;0:05:33:00;3;
227408;-1;P;-1;-1;0:05:33:00;0:07:09:00;8;
227408;1;-1;1;101;0:07:09:00;0:07:19:00;4;
227408;1;5;101;558;0:07:19:00;0:07:53:00;1;
227408;1;-1;558;558;0:07:53:00;0:08:01:00;9;
227408;1;6;558;101;0:08:01:00;0:08:38:00;1;
227408;1;-1;101;101;0:08:38:00;0:08:49:00;9;
227408;1;7;101;558;0:08:49:00;0:09:23:00;1;
227408;1;-1;558;558;0:09:23:00;0:09:31:00;9;
227408;1;8;558;101;0:09:31:00;0:10:08:00;1;
227408;1;-1;101;101;0:10:08:00;0:10:19:00;9;
227408;1;9;101;558;0:10:19:00;0:10:53:00;1;
227408;1;-1;558;558;0:10:53:00;0:11:01:00;9;
227408;1;10;558;101;0:11:01:00;0:11:38:00;1;
227408;1;-1;101;101;0:11:38:00;0:11:49:00;9;
227408;1;11;101;558;0:11:49:00;0:12:23:00;1;
227408;1;-1;558;558;0:12:23:00;0:12:31:00;9;
227408;1;12;558;101;0:12:31:00;0:13:08:00;1;
227408;1;-1;101;228;0:13:08:00;0:13:20:00;2;
227408;1;-1;228;228;0:13:20:00;0:13:28:00;9;
227408;1;426;228;292;0:13:28:00;0:14:10:00;1;
227408;1;-1;292;292;0:14:10:00;0:14:15:00;9;
227408;1;427;292;312;0:14:15:00;0:15:12:00;1;
227408;-1;-1;312;1;0:15:12:00;0:15:17:00;7;
227408;-3;-1;1;-1;0:15:17:00;0:15:27:00;6;
