*
* Diensttypen
*
$DUTY:DutyID;DutyType
15p;day-Tripper
31;day-Tripper
32;day-Tripper
36p;day-Tripper
40p;day-Tripper
84p;day-Tripper
95p;day-Tripper
712;day-Split90-225
781;day-Split90-225
834;day-Split90-225
975;day-Split90-225
1127;day-Split90-225
1327;day-Split90-225
1644;day-Split90-225
2455;day-Split90-225
2775;day-Split226-360
3498;day-Split226-360
4294;day-Split226-360
4328;day-Split226-360
4454;day-Block30
4457;day-Block30
4521;day-Block30
4722;day-Block30
5825;day-Block30
5830;day-Block30
5873;day-Block30
5977;day-Block30
6002;day-Block30
6010;day-Block30
6047;day-Block30
6076;day-Block30
6125;day-Block30
6148;day-Block30
29932;day-Split90-225
30070;day-Split90-225
30088;day-Split90-225
30116;day-Split226-360
30150;day-Split226-360
35032;day-Block30
35914;day-Split90-225
35987;day-Split226-360
36125;day-Block30
36971;day-Split90-225
37049;day-Split226-360
37075;day-Block30
37096;day-Block30
37098;day-Block30
37641;day-Block30
37646;day-Block30
38707;day-Block30
39276;day-Split90-225
39282;day-Block30
*
* Dienste
* (mit ElementType: 1 = Servicefahrt, 2 = Leerfahrt Haltestellen, 3 = Fahrt ins Depot, 4 = Fahrt aus dem Depot, 5 = Vorbereitung, 6 = Nachbereitung, 7 = Transfer, 8 = Pause, 9 = Warten, 10 = LayoverTime)
$DUTYELEMENT:DutyID;BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType;ServiceJourneyCode
6148;8;262198;8211;8195;0:17:15:00;0:17:38:00;1;-
6148;8;-1;8195;8195;0:17:38:00;0:17:41:00;9;
6148;8;262162;8195;8211;0:17:41:00;0:18:03:00;1;-
6148;8;-1;8211;8211;0:18:03:00;0:18:05:00;9;
6148;8;262186;8211;8193;0:18:05:00;0:19:03:00;1;-
6148;8;-1;8193;8193;0:19:03:00;0:19:22:00;9;
6148;8;262161;8193;8211;0:19:22:00;0:20:12:00;1;-
6148;8;-1;8211;8211;0:20:12:00;0:20:15:00;9;
6148;8;262184;8211;8196;0:20:15:00;0:21:02:00;1;-
6148;8;-1;8196;8196;0:21:02:00;0:21:26:00;9;
6148;8;262153;8196;8211;0:21:26:00;0:22:12:00;1;-
6148;8;-1;8211;8211;0:22:12:00;0:22:15:00;9;
6148;8;393294;8211;8213;0:22:15:00;0:22:56:00;1;-
6148;8;-1;8213;8213;0:22:56:00;0:23:00:00;9;
6148;8;393285;8213;8211;0:23:00:00;0:23:40:00;1;-
6148;8;-1;8211;8211;0:23:40:00;0:23:45:00;9;
6148;8;393292;8211;8201;0:23:45:00;1:00:12:00;1;-
6148;8;-1;8201;8201;1:00:12:00;1:00:15:00;9;
6148;8;393288;8201;8211;1:00:15:00;1:00:49:00;1;-
6148;8;-1;8211;0;1:00:49:00;1:00:55:00;3;
6148;-3;-1;0;-1;1:00:55:00;1:01:05:00;6;
29932;-3;-1;-1;0;0:05:30:00;0:05:40:00;5;
29932;13;-1;0;8210;0:05:40:00;0:05:50:00;4;
29932;13;327718;8210;8198;0:05:50:00;0:06:37:00;1;-
29932;13;-1;8198;8213;0:06:37:00;0:06:48:00;2;
29932;13;-1;8213;8213;0:06:48:00;0:06:49:00;9;
29932;13;393271;8213;8211;0:06:49:00;0:07:36:00;1;-
29932;13;-1;8211;8211;0:07:36:00;0:07:43:00;9;
29932;13;393226;8211;8213;0:07:43:00;0:08:29:00;1;-
29932;13;393279;8213;8211;0:08:29:00;0:09:16:00;1;-
29932;13;-1;8211;8211;0:09:16:00;0:09:23:00;9;
29932;13;393230;8211;8213;0:09:23:00;0:10:09:00;1;-
29932;13;393266;8213;8211;0:10:09:00;0:10:56:00;1;-
29932;13;-1;8211;8211;0:10:56:00;0:11:03:00;9;
29932;13;393234;8211;8213;0:11:03:00;0:11:49:00;1;-
29932;13;-1;8213;8213;0:11:49:00;0:12:09:00;9;
29932;13;393267;8213;8211;0:12:09:00;0:12:56:00;1;-
29932;13;-1;8211;8211;0:12:56:00;0:13:00:00;9;
29932;13;786445;8211;8231;0:13:00:00;0:13:05:00;1;-
29932;13;-1;8231;8209;0:13:05:00;0:13:05:00;2;
29932;13;-1;8209;8209;0:13:05:00;0:13:15:00;9;
29932;13;655364;8209;8217;0:13:15:00;0:13:32:00;1;-
29932;13;-1;8217;0;0:13:32:00;0:13:38:00;3;
29932;-1;P;-1;-1;0:13:38:00;0:15:12:00;8;
29932;18;-1;0;8222;0:15:12:00;0:15:15:00;4;
29932;18;589835;8222;8217;0:15:15:00;0:15:27:00;1;-
29932;18;-1;8217;0;0:15:27:00;0:15:33:00;3;
29932;-3;-1;0;-1;0:15:33:00;0:15:43:00;6;
30070;-3;-1;-1;0;0:06:47:00;0:06:57:00;5;
30070;9;-1;0;8211;0:06:57:00;0:07:03:00;4;
30070;9;720899;8211;8199;0:07:03:00;0:07:18:00;1;-
30070;9;-1;8199;0;0:07:18:00;0:07:28:00;3;
30070;-1;P;-1;-1;0:07:28:00;0:10:52:00;8;
30070;3;-1;0;8232;0:10:52:00;0:10:55:00;4;
30070;3;786438;8232;8211;0:10:55:00;0:11:00:00;1;-
30070;3;-1;8211;8211;0:11:00:00;0:11:05:00;9;
30070;3;262185;8211;8193;0:11:05:00;0:12:03:00;1;-
30070;3;-1;8193;8193;0:12:03:00;0:12:18:00;9;
30070;3;262159;8193;8211;0:12:18:00;0:13:13:00;1;-
30070;3;-1;8211;8209;0:13:13:00;0:13:17:00;2;
30070;3;589832;8209;8217;0:13:17:00;0:13:34:00;1;-
30070;3;-1;8217;8221;0:13:34:00;0:13:40:00;2;
30070;3;458759;8221;8210;0:13:40:00;0:13:58:00;1;-
30070;3;-1;8210;8210;0:13:58:00;0:14:00:00;9;
30070;3;327721;8210;8198;0:14:00:00;0:14:49:00;1;-
30070;3;-1;8198;8198;0:14:49:00;0:15:03:00;9;
30070;3;327713;8198;8199;0:15:03:00;0:15:30:00;1;-
30070;3;-1;8199;8199;0:15:30:00;0:15:31:00;9;
30070;3;393366;8199;8207;0:15:31:00;0:15:47:00;1;-
30070;3;-1;8207;8207;0:15:47:00;0:15:51:00;9;
30070;3;393333;8207;8199;0:15:51:00;0:16:09:00;1;-
30070;3;-1;8199;8199;0:16:09:00;0:16:11:00;9;
30070;3;393368;8199;8207;0:16:11:00;0:16:27:00;1;-
30070;3;-1;8207;8207;0:16:27:00;0:16:31:00;9;
30070;3;393321;8207;8199;0:16:31:00;0:16:49:00;1;-
30070;3;-1;8199;8199;0:16:49:00;0:16:51:00;9;
30070;3;393370;8199;8207;0:16:51:00;0:17:07:00;1;-
30070;3;-1;8207;8207;0:17:07:00;0:17:11:00;9;
30070;3;393309;8207;8199;0:17:11:00;0:17:29:00;1;-
30070;3;-1;8199;8199;0:17:29:00;0:17:31:00;9;
30070;3;393372;8199;8207;0:17:31:00;0:17:47:00;1;-
30070;3;-1;8207;8207;0:17:47:00;0:17:51:00;9;
30070;3;393335;8207;8199;0:17:51:00;0:18:09:00;1;-
30070;3;-1;8199;8199;0:18:09:00;0:18:11:00;9;
30070;3;393374;8199;8207;0:18:11:00;0:18:27:00;1;-
30070;3;-1;8207;0;0:18:27:00;0:18:33:00;3;
30070;-3;-1;0;-1;0:18:33:00;0:18:43:00;6;
30088;-3;-1;-1;0;0:07:57:00;0:08:07:00;5;
30088;17;-1;0;8232;0:08:07:00;0:08:10:00;4;
30088;17;786433;8232;8215;0:08:10:00;0:08:18:00;1;-
30088;17;-1;8215;0;0:08:18:00;0:08:23:00;3;
30088;-1;P;-1;-1;0:08:23:00;0:10:41:00;8;
30088;10;-1;0;8199;0:10:41:00;0:10:51:00;4;
30088;10;393352;8199;8207;0:10:51:00;0:11:07:00;1;-
30088;10;-1;8207;8207;0:11:07:00;0:11:11:00;9;
30088;10;393303;8207;8199;0:11:11:00;0:11:29:00;1;-
30088;10;-1;8199;8199;0:11:29:00;0:11:51:00;9;
30088;10;327734;8199;8198;0:11:51:00;0:12:19:00;1;-
30088;10;-1;8198;8198;0:12:19:00;0:12:33:00;9;
30088;10;327697;8198;8210;0:12:33:00;0:13:18:00;1;-
30088;10;-1;8210;8211;0:13:18:00;0:13:24:00;2;
30088;10;-1;8211;8211;0:13:24:00;0:13:25:00;9;
30088;10;262182;8211;8196;0:13:25:00;0:14:19:00;1;-
30088;10;-1;8196;8196;0:14:19:00;0:14:42:00;9;
30088;10;262156;8196;8211;0:14:42:00;0:15:33:00;1;-
30088;10;-1;8211;8211;0:15:33:00;0:15:45:00;9;
30088;10;262183;8211;8196;0:15:45:00;0:16:39:00;1;-
30088;10;-1;8196;8196;0:16:39:00;0:17:02:00;9;
30088;10;262157;8196;8211;0:17:02:00;0:17:53:00;1;-
30088;10;-1;8211;8211;0:17:53:00;0:17:55:00;9;
30088;10;262200;8211;8195;0:17:55:00;0:18:18:00;1;-
30088;10;-1;8195;8195;0:18:18:00;0:18:21:00;9;
30088;10;262169;8195;8211;0:18:21:00;0:18:43:00;1;-
30088;10;-1;8211;0;0:18:43:00;0:18:49:00;3;
30088;-3;-1;0;-1;0:18:49:00;0:18:59:00;6;
30116;-3;-1;-1;0;0:04:55:00;0:05:05:00;5;
30116;10;-1;0;8207;0:05:05:00;0:05:11:00;4;
30116;10;393297;8207;8199;0:05:11:00;0:05:29:00;1;-
30116;10;-1;8199;8199;0:05:29:00;0:05:31:00;9;
30116;10;393336;8199;8207;0:05:31:00;0:05:47:00;1;-
30116;10;-1;8207;8207;0:05:47:00;0:05:51:00;9;
30116;10;393323;8207;8199;0:05:51:00;0:06:09:00;1;-
30116;10;-1;8199;8199;0:06:09:00;0:06:11:00;9;
30116;10;393338;8199;8207;0:06:11:00;0:06:27:00;1;-
30116;10;-1;8207;8207;0:06:27:00;0:06:31:00;9;
30116;10;393311;8207;8199;0:06:31:00;0:06:49:00;1;-
30116;10;-1;8199;8199;0:06:49:00;0:06:51:00;9;
30116;10;393340;8199;8207;0:06:51:00;0:07:07:00;1;-
30116;10;-1;8207;8207;0:07:07:00;0:07:11:00;9;
30116;10;393299;8207;8199;0:07:11:00;0:07:29:00;1;-
30116;10;-1;8199;8199;0:07:29:00;0:07:31:00;9;
30116;10;393342;8199;8207;0:07:31:00;0:07:47:00;1;-
30116;10;-1;8207;8207;0:07:47:00;0:07:51:00;9;
30116;10;393325;8207;8199;0:07:51:00;0:08:09:00;1;-
30116;10;-1;8199;8199;0:08:09:00;0:08:11:00;9;
30116;10;393344;8199;8207;0:08:11:00;0:08:27:00;1;-
30116;10;-1;8207;8207;0:08:27:00;0:08:31:00;9;
30116;10;393313;8207;8199;0:08:31:00;0:08:49:00;1;-
30116;10;-1;8199;8199;0:08:49:00;0:08:51:00;9;
30116;10;327737;8199;8198;0:08:51:00;0:09:19:00;1;-
30116;10;-1;8198;8198;0:09:19:00;0:09:33:00;9;
30116;10;327706;8198;8210;0:09:33:00;0:10:18:00;1;-
30116;10;-1;8210;0;0:10:18:00;0:10:28:00;3;
30116;-1;P;-1;-1;0:10:28:00;0:14:18:00;8;
30116;0;-1;0;8206;0:14:18:00;0:14:18:00;4;
30116;0;65542;8206;8204;0:14:18:00;0:14:58:00;1;-
30116;0;-1;8204;8204;0:14:58:00;0:15:08:00;9;
30116;0;65586;8204;8206;0:15:08:00;0:15:45:00;1;-
30116;0;-1;8206;0;0:15:45:00;0:15:45:00;3;
30116;-3;-1;0;-1;0:15:45:00;0:15:55:00;6;
30150;-3;-1;-1;0;0:06:48:00;0:06:58:00;5;
30150;21;-1;0;8206;0:06:58:00;0:06:58:00;4;
30150;21;65546;8206;8202;0:06:58:00;0:07:51:00;1;-
30150;21;-1;8202;8202;0:07:51:00;0:07:55:00;9;
30150;21;65569;8202;8206;0:07:55:00;0:08:45:00;1;-
30150;21;-1;8206;8198;0:08:45:00;0:09:03:00;2;
30150;21;327714;8198;8199;0:09:03:00;0:09:30:00;1;-
30150;21;-1;8199;8199;0:09:30:00;0:09:31:00;9;
30150;21;393348;8199;8207;0:09:31:00;0:09:47:00;1;-
30150;21;-1;8207;8207;0:09:47:00;0:09:51:00;9;
30150;21;393327;8207;8199;0:09:51:00;0:10:09:00;1;-
30150;21;-1;8199;8199;0:10:09:00;0:10:11:00;9;
30150;21;393350;8199;8207;0:10:11:00;0:10:27:00;1;-
30150;21;-1;8207;8207;0:10:27:00;0:10:31:00;9;
30150;21;393315;8207;8199;0:10:31:00;0:10:49:00;1;-
30150;21;-1;8199;8199;0:10:49:00;0:10:51:00;9;
30150;21;327686;8199;8198;0:10:51:00;0:11:19:00;1;-
30150;21;-1;8198;8198;0:11:19:00;0:11:33:00;9;
30150;21;327695;8198;8210;0:11:33:00;0:12:18:00;1;-
30150;21;-1;8210;0;0:12:18:00;0:12:28:00;3;
30150;-1;P;-1;-1;0:12:28:00;0:16:29:00;8;
30150;23;-1;0;8211;0:16:29:00;0:16:35:00;4;
30150;23;262196;8211;8195;0:16:35:00;0:16:58:00;1;-
30150;23;-1;8195;8195;0:16:58:00;0:17:01:00;9;
30150;23;262165;8195;8211;0:17:01:00;0:17:23:00;1;-
30150;23;-1;8211;0;0:17:23:00;0:17:29:00;3;
30150;-3;-1;0;-1;0:17:29:00;0:17:39:00;6;
35032;-3;-1;-1;0;0:05:10:00;0:05:20:00;5;
35032;12;-1;0;8210;0:05:20:00;0:05:30:00;4;
35032;12;327682;8210;8198;0:05:30:00;0:06:17:00;1;-
35032;12;-1;8198;8198;0:06:17:00;0:06:25:00;9;
35032;12;327690;8198;8210;0:06:25:00;0:07:08:00;1;-
35032;12;-1;8210;8210;0:07:08:00;0:07:10:00;9;
35032;12;327681;8210;8198;0:07:10:00;0:07:59:00;1;-
35032;12;-1;8198;8198;0:07:59:00;0:08:03:00;9;
35032;12;327694;8198;8210;0:08:03:00;0:08:48:00;1;-
35032;12;-1;8210;8210;0:08:48:00;0:09:00:00;9;
35032;12;327683;8210;8198;0:09:00:00;0:09:49:00;1;-
35032;12;-1;8198;8198;0:09:49:00;0:10:03:00;9;
35032;12;327688;8198;8199;0:10:03:00;0:10:30:00;1;-
35032;12;-1;8199;8198;0:10:30:00;0:10:45:00;2;
35032;12;-1;8198;8198;0:10:45:00;0:10:48:00;9;
35032;12;131086;8198;8206;0:10:48:00;0:11:38:00;1;-
35032;12;-1;8206;0;0:11:38:00;0:11:38:00;3;
35032;-1;P;-1;-1;0:11:38:00;0:13:11:00;8;
35032;12;-1;0;8209;0:13:11:00;0:13:16:00;4;
35032;12;589831;8209;8217;0:13:16:00;0:13:33:00;1;-
35032;12;-1;8217;0;0:13:33:00;0:13:39:00;3;
35032;-3;-1;0;-1;0:13:39:00;0:13:49:00;6;
35914;-3;-1;-1;0;0:05:28:00;0:05:38:00;5;
35914;0;-1;0;8206;0:05:38:00;0:05:38:00;4;
35914;0;65555;8206;8202;0:05:38:00;0:06:31:00;1;-
35914;0;-1;8202;8202;0:06:31:00;0:06:35:00;9;
35914;0;65568;8202;8206;0:06:35:00;0:07:25:00;1;-
35914;0;-1;8206;0;0:07:25:00;0:07:25:00;3;
35914;-1;P;-1;-1;0:07:25:00;0:08:58:00;8;
35914;5;-1;0;8206;0:08:58:00;0:08:58:00;4;
35914;5;65547;8206;8204;0:08:58:00;0:09:38:00;1;-
35914;5;-1;8204;8204;0:09:38:00;0:09:48:00;9;
35914;5;65576;8204;8206;0:09:48:00;0:10:25:00;1;-
35914;5;-1;8206;0;0:10:25:00;0:10:25:00;3;
35914;-3;-1;0;-1;0:10:25:00;0:10:35:00;6;
35987;-3;-1;-1;0;0:06:06:00;0:06:16:00;5;
35987;17;-1;0;8206;0:06:16:00;0:06:16:00;4;
35987;17;131081;8206;8198;0:06:16:00;0:07:06:00;1;-
35987;17;-1;8198;8217;0:07:06:00;0:07:22:00;2;
35987;17;589826;8217;8209;0:07:22:00;0:07:36:00;1;-
35987;17;-1;8209;8215;0:07:36:00;0:07:42:00;2;
35987;17;-1;8215;8215;0:07:42:00;0:07:46:00;9;
35987;17;655363;8215;8222;0:07:46:00;0:07:54:00;1;-
35987;17;-1;8222;0;0:07:54:00;0:07:57:00;3;
35987;-1;P;-1;-1;0:07:57:00;0:11:52:00;8;
35987;16;-1;0;8232;0:11:52:00;0:11:55:00;4;
35987;16;786435;8232;8215;0:11:55:00;0:12:03:00;1;-
35987;16;-1;8215;0;0:12:03:00;0:12:08:00;3;
35987;-3;-1;0;-1;0:12:08:00;0:12:18:00;6;
36125;-3;-1;-1;0;0:13:04:00;0:13:14:00;5;
36125;19;-1;0;8209;0:13:14:00;0:13:19:00;4;
36125;19;655366;8209;8217;0:13:19:00;0:13:36:00;1;-
36125;19;-1;8217;0;0:13:36:00;0:13:42:00;3;
36125;-1;P;-1;-1;0:13:42:00;0:16:46:00;8;
36125;20;-1;0;8206;0:16:46:00;0:16:46:00;4;
36125;20;131090;8206;8198;0:16:46:00;0:17:36:00;1;-
36125;20;-1;8198;8198;0:17:36:00;0:17:45:00;9;
36125;20;327709;8198;8210;0:17:45:00;0:18:28:00;1;-
36125;20;-1;8210;8210;0:18:28:00;0:18:30:00;9;
36125;20;327732;8210;8198;0:18:30:00;0:19:22:00;1;-
36125;20;-1;8198;8198;0:19:22:00;0:19:27:00;9;
36125;20;327716;8198;8199;0:19:27:00;0:19:50:00;1;-
36125;20;-1;8199;8199;0:19:50:00;0:20:01:00;9;
36125;20;327731;8199;8198;0:20:01:00;0:20:25:00;1;-
36125;20;-1;8198;8198;0:20:25:00;0:20:27:00;9;
36125;20;327698;8198;8199;0:20:27:00;0:20:50:00;1;-
36125;20;-1;8199;8199;0:20:50:00;0:21:01:00;9;
36125;20;327733;8199;8198;0:21:01:00;0:21:25:00;1;-
36125;20;-1;8198;8198;0:21:25:00;0:21:27:00;9;
36125;20;327740;8198;8205;0:21:27:00;0:22:00:00;1;-
36125;20;-1;8205;0;0:22:00:00;0:22:04:00;3;
36125;-3;-1;0;-1;0:22:04:00;0:22:14:00;6;
36971;-3;-1;-1;0;0:06:31:00;0:06:41:00;5;
36971;19;-1;0;8208;0:06:41:00;0:06:46:00;4;
36971;19;262189;8208;8195;0:06:46:00;0:06:58:00;1;-
36971;19;-1;8195;8208;0:06:58:00;0:07:05:00;2;
36971;19;-1;8208;8208;0:07:05:00;0:07:06:00;9;
36971;19;262190;8208;8195;0:07:06:00;0:07:18:00;1;-
36971;19;-1;8195;8216;0:07:18:00;0:07:22:00;2;
36971;19;-1;8216;8216;0:07:22:00;0:07:30:00;9;
36971;19;589827;8216;8209;0:07:30:00;0:07:44:00;1;-
36971;19;-1;8209;8209;0:07:44:00;0:07:58:00;9;
36971;19;458755;8209;8221;0:07:58:00;0:08:16:00;1;-
36971;19;-1;8221;0;0:08:16:00;0:08:17:00;3;
36971;-1;P;-1;-1;0:08:17:00;0:10:46:00;8;
36971;0;-1;0;8206;0:10:46:00;0:10:46:00;4;
36971;0;131087;8206;8198;0:10:46:00;0:11:36:00;1;-
36971;0;-1;8198;8198;0:11:36:00;0:11:48:00;9;
36971;0;131091;8198;8206;0:11:48:00;0:12:38:00;1;-
36971;0;65541;8206;8204;0:12:38:00;0:13:18:00;1;-
36971;0;-1;8204;8204;0:13:18:00;0:13:28:00;9;
36971;0;65583;8204;8206;0:13:28:00;0:14:05:00;1;-
36971;0;-1;8206;0;0:14:05:00;0:14:05:00;3;
36971;-3;-1;0;-1;0:14:05:00;0:14:15:00;6;
37049;-3;-1;-1;0;0:07:36:00;0:07:46:00;5;
37049;16;-1;0;8206;0:07:46:00;0:07:46:00;4;
37049;16;131074;8206;8198;0:07:46:00;0:08:36:00;1;-
37049;16;-1;8198;8213;0:08:36:00;0:08:47:00;2;
37049;16;-1;8213;8213;0:08:47:00;0:08:49:00;9;
37049;16;393272;8213;8211;0:08:49:00;0:09:36:00;1;-
37049;16;-1;8211;8211;0:09:36:00;0:09:43:00;9;
37049;16;393231;8211;8213;0:09:43:00;0:10:29:00;1;-
37049;16;393280;8213;8211;0:10:29:00;0:11:16:00;1;-
37049;16;-1;8211;0;0:11:16:00;0:11:22:00;3;
37049;-1;P;-1;-1;0:11:22:00;0:15:22:00;8;
37049;19;-1;0;8232;0:15:22:00;0:15:25:00;4;
37049;19;786436;8232;8215;0:15:25:00;0:15:33:00;1;-
37049;19;-1;8215;8195;0:15:33:00;0:15:40:00;2;
37049;19;-1;8195;8195;0:15:40:00;0:15:41:00;9;
37049;19;262160;8195;8211;0:15:41:00;0:16:03:00;1;-
37049;19;-1;8211;8211;0:16:03:00;0:16:15:00;9;
37049;19;262195;8211;8195;0:16:15:00;0:16:38:00;1;-
37049;19;-1;8195;8195;0:16:38:00;0:16:41:00;9;
37049;19;262163;8195;8211;0:16:41:00;0:17:03:00;1;-
37049;19;393246;8211;8213;0:17:03:00;0:17:49:00;1;-
37049;19;-1;8213;8213;0:17:49:00;0:18:09:00;9;
37049;19;393270;8213;8211;0:18:09:00;0:18:56:00;1;-
37049;19;-1;8211;0;0:18:56:00;0:19:02:00;3;
37049;-3;-1;0;-1;0:19:02:00;0:19:12:00;6;
37075;-3;-1;-1;0;0:12:47:00;0:12:57:00;5;
37075;5;-1;0;8211;0:12:57:00;0:13:03:00;4;
37075;5;393238;8211;8213;0:13:03:00;0:13:49:00;1;-
37075;5;-1;8213;8213;0:13:49:00;0:14:09:00;9;
37075;5;393268;8213;8211;0:14:09:00;0:14:56:00;1;-
37075;5;-1;8211;8211;0:14:56:00;0:15:03:00;9;
37075;5;393242;8211;8213;0:15:03:00;0:15:49:00;1;-
37075;5;393262;8213;8211;0:15:49:00;0:16:36:00;1;-
37075;5;-1;8211;0;0:16:36:00;0:16:42:00;3;
37075;-1;P;-1;-1;0:16:42:00;0:17:46:00;8;
37075;14;-1;0;8206;0:17:46:00;0:17:46:00;4;
37075;14;131079;8206;8198;0:17:46:00;0:18:36:00;1;-
37075;14;-1;8198;8198;0:18:36:00;0:18:51:00;9;
37075;14;131097;8198;8206;0:18:51:00;0:19:41:00;1;-
37075;14;-1;8206;0;0:19:41:00;0:19:41:00;3;
37075;-3;-1;0;-1;0:19:41:00;0:19:51:00;6;
37096;-3;-1;-1;0;0:18:28:00;0:18:38:00;5;
37096;6;-1;0;8206;0:18:38:00;0:18:38:00;4;
37096;6;65562;8206;8204;0:18:38:00;0:19:18:00;1;-
37096;6;-1;8204;8204;0:19:18:00;0:19:28:00;9;
37096;6;65589;8204;8206;0:19:28:00;0:20:05:00;1;-
37096;6;-1;8206;0;0:20:05:00;0:20:05:00;3;
37096;-1;P;-1;-1;0:20:05:00;0:22:15:00;8;
37096;1;-1;0;8206;0:22:15:00;0:22:15:00;4;
37096;1;65565;8206;8203;0:22:15:00;0:22:41:00;1;-
37096;1;-1;8203;8203;0:22:41:00;0:22:49:00;9;
37096;1;65594;8203;8206;0:22:49:00;0:23:14:00;1;-
37096;1;-1;8206;0;0:23:14:00;0:23:14:00;3;
37096;-3;-1;0;-1;0:23:14:00;0:23:24:00;6;
37098;-3;-1;-1;8213;0:15:34:00;0:15:44:00;5;
37098;-1;-1;8213;8213;0:15:44:00;0:15:49:00;7;
37098;-1;-1;8213;8213;0:15:49:00;0:16:09:00;9;
37098;8;393269;8213;8211;0:16:09:00;0:16:56:00;1;-
37098;8;-1;8211;0;0:16:56:00;0:17:02:00;3;
37098;-1;P;-1;-1;0:17:02:00;0:17:58:00;8;
37098;24;-1;0;8206;0:17:58:00;0:17:58:00;4;
37098;24;65544;8206;8204;0:17:58:00;0:18:38:00;1;-
37098;24;-1;8204;8211;0:18:38:00;0:19:03:00;2;
37098;24;-1;8211;8211;0:19:03:00;0:19:05:00;9;
37098;24;393290;8211;8213;0:19:05:00;0:19:46:00;1;-
37098;24;-1;8213;8213;0:19:46:00;0:19:50:00;9;
37098;24;393281;8213;8211;0:19:50:00;0:20:30:00;1;-
37098;24;-1;8211;8211;0:20:30:00;0:20:45:00;9;
37098;24;393291;8211;8201;0:20:45:00;0:21:12:00;1;-
37098;24;-1;8201;8201;0:21:12:00;0:21:45:00;9;
37098;24;393287;8201;8211;0:21:45:00;0:22:10:00;1;-
37098;24;-1;8211;8211;0:22:10:00;0:22:15:00;9;
37098;24;262177;8211;8196;0:22:15:00;0:23:02:00;1;-
37098;24;-1;8196;8196;0:23:02:00;0:23:26:00;9;
37098;24;262154;8196;8211;0:23:26:00;1:00:12:00;1;-
37098;24;-1;8211;0;1:00:12:00;1:00:18:00;3;
37098;-3;-1;0;-1;1:00:18:00;1:00:28:00;6;
37641;-3;-1;-1;0;0:04:27:00;0:04:37:00;5;
37641;5;-1;0;8211;0:04:37:00;0:04:43:00;4;
37641;5;393218;8211;8213;0:04:43:00;0:05:29:00;1;-
37641;5;393249;8213;8211;0:05:29:00;0:06:16:00;1;-
37641;5;-1;8211;8211;0:06:16:00;0:06:23:00;9;
37641;5;393222;8211;8213;0:06:23:00;0:07:09:00;1;-
37641;5;-1;8213;8198;0:07:09:00;0:07:20:00;2;
37641;5;-1;8198;8198;0:07:20:00;0:07:21:00;9;
37641;5;131100;8198;8206;0:07:21:00;0:08:11:00;1;-
37641;5;-1;8206;0;0:08:11:00;0:08:11:00;3;
37641;-1;P;-1;-1;0:08:11:00;0:12:18:00;8;
37641;16;-1;0;8206;0:12:18:00;0:12:18:00;4;
37641;16;65549;8206;8204;0:12:18:00;0:12:58:00;1;-
37641;16;-1;8204;8204;0:12:58:00;0:13:08:00;9;
37641;16;65582;8204;8206;0:13:08:00;0:13:45:00;1;-
37641;16;-1;8206;0;0:13:45:00;0:13:45:00;3;
37641;-3;-1;0;-1;0:13:45:00;0:13:55:00;6;
37646;-3;-1;-1;0;0:13:03:00;0:13:13:00;5;
37646;18;-1;0;8209;0:13:13:00;0:13:18:00;4;
37646;18;655365;8209;8217;0:13:18:00;0:13:35:00;1;-
37646;18;-1;8217;0;0:13:35:00;0:13:41:00;3;
37646;-1;P;-1;-1;0:13:41:00;0:15:46:00;8;
37646;14;-1;0;8206;0:15:46:00;0:15:46:00;4;
37646;14;131078;8206;8198;0:15:46:00;0:16:36:00;1;-
37646;14;-1;8198;8198;0:16:36:00;0:16:51:00;9;
37646;14;131095;8198;8206;0:16:51:00;0:17:41:00;1;-
37646;14;-1;8206;0;0:17:41:00;0:17:41:00;3;
37646;-3;-1;0;-1;0:17:41:00;0:17:51:00;6;
38707;-3;-1;-1;0;0:04:21:00;0:04:31:00;5;
38707;4;-1;0;8206;0:04:31:00;0:04:31:00;4;
38707;4;65554;8206;8203;0:04:31:00;0:04:57:00;1;-
38707;4;-1;8203;8203;0:04:57:00;0:05:00:00;9;
38707;4;65591;8203;8206;0:05:00:00;0:05:25:00;1;-
38707;4;-1;8206;8207;0:05:25:00;0:05:31:00;2;
38707;4;393310;8207;8199;0:05:31:00;0:05:49:00;1;-
38707;4;-1;8199;8199;0:05:49:00;0:05:51:00;9;
38707;4;393337;8199;8207;0:05:51:00;0:06:07:00;1;-
38707;4;-1;8207;8207;0:06:07:00;0:06:11:00;9;
38707;4;393298;8207;8199;0:06:11:00;0:06:29:00;1;-
38707;4;-1;8199;8199;0:06:29:00;0:06:31:00;9;
38707;4;393339;8199;8207;0:06:31:00;0:06:47:00;1;-
38707;4;-1;8207;8207;0:06:47:00;0:06:51:00;9;
38707;4;393324;8207;8199;0:06:51:00;0:07:09:00;1;-
38707;4;-1;8199;8199;0:07:09:00;0:07:11:00;9;
38707;4;393341;8199;8207;0:07:11:00;0:07:27:00;1;-
38707;4;-1;8207;8207;0:07:27:00;0:07:31:00;9;
38707;4;393312;8207;8199;0:07:31:00;0:07:49:00;1;-
38707;4;-1;8199;8199;0:07:49:00;0:07:51:00;9;
38707;4;393343;8199;8207;0:07:51:00;0:08:07:00;1;-
38707;4;-1;8207;8207;0:08:07:00;0:08:11:00;9;
