*
* Umlaeufe
*
$BLOCK:ID;VehTypeID;DepotID
0;1;0
1;1;0
2;1;0
3;1;0
4;1;0
5;1;0
6;1;0
7;1;0
8;1;0
9;1;0
10;1;0
11;1;0
12;1;0
13;1;0
14;1;0
15;1;0
16;1;0
17;1;0
18;1;0
19;1;0
20;1;0
21;1;0
22;1;0
23;1;0
24;1;0
25;1;0
*
* FahrtZuUmlauf
*
$BLOCKELEMENT:BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType;ServiceJourneyCode
22;VD786442;0;8215;0:13:15:00;0:13:20:00;4;
22;786442;8215;8232;0:13:20:00;0:13:28:00;1;-
22;ZD786442;8232;0;0:13:28:00;0:13:31:00;3;
22;VD327727;0;8210;0:15:40:00;0:15:50:00;4;
22;327727;8210;8198;0:15:50:00;0:16:39:00;1;-
22;327727w;8198;8198;0:16:39:00;0:16:45:00;9;
22;327705;8198;8210;0:16:45:00;0:17:28:00;1;-
22;327705w;8210;8210;0:17:28:00;0:17:30:00;9;
22;327728;8210;8198;0:17:30:00;0:18:17:00;1;-
22;327728w;8198;8198;0:18:17:00;0:18:25:00;9;
22;327711;8198;8210;0:18:25:00;0:19:08:00;1;-
22;327711w;8210;8210;0:19:08:00;0:19:10:00;9;
22;327741;8210;8205;0:19:10:00;0:19:19:00;1;-
22;ZD327741;8205;0;0:19:19:00;0:19:23:00;3;
23;VD655362;0;8217;0:07:08:00;0:07:14:00;4;
23;655362;8217;8209;0:07:14:00;0:07:32:00;1;-
23;L655362;8209;8217;0:07:32:00;0:07:39:00;2;
23;L655362w;8217;8217;0:07:39:00;0:07:40:00;9;
23;589828;8217;8222;0:07:40:00;0:07:57:00;1;-
23;ZD589828;8222;0;0:07:57:00;0:08:00:00;3;
23;VD131075;0;8206;0:09:46:00;0:09:46:00;4;
23;131075;8206;8198;0:09:46:00;0:10:36:00;1;-
23;L131075;8198;8213;0:10:36:00;0:10:47:00;2;
23;L131075w;8213;8213;0:10:47:00;0:10:49:00;9;
23;393273;8213;8211;0:10:49:00;0:11:36:00;1;-
23;ZD393273;8211;0;0:11:36:00;0:11:42:00;3;
23;VD786443;0;8215;0:15:50:00;0:15:55:00;4;
23;786443;8215;8232;0:15:55:00;0:16:03:00;1;-
23;L786443;8232;8222;0:16:03:00;0:16:03:00;2;
23;L786443w;8222;8222;0:16:03:00;0:16:05:00;9;
23;589836;8222;8217;0:16:05:00;0:16:17:00;1;-
23;ZD589836;8217;0;0:16:17:00;0:16:23:00;3;
23;VD262196;0;8211;0:16:29:00;0:16:35:00;4;
23;262196;8211;8195;0:16:35:00;0:16:58:00;1;-
23;262196w;8195;8195;0:16:58:00;0:17:01:00;9;
23;262165;8195;8211;0:17:01:00;0:17:23:00;1;-
23;ZD262165;8211;0;0:17:23:00;0:17:29:00;3;
24;VD65538;0;8206;0:07:18:00;0:07:18:00;4;
24;65538;8206;8202;0:07:18:00;0:08:11:00;1;-
24;65538w;8202;8202;0:08:11:00;0:08:15:00;9;
24;65570;8202;8206;0:08:15:00;0:09:05:00;1;-
24;ZD65570;8206;0;0:09:05:00;0:09:05:00;3;
24;VD786434;0;8232;0:10:02:00;0:10:05:00;4;
24;786434;8232;8215;0:10:05:00;0:10:13:00;1;-
24;ZD786434;8215;0;0:10:13:00;0:10:18:00;3;
24;VD65543;0;8206;0:15:58:00;0:15:58:00;4;
24;65543;8206;8202;0:15:58:00;0:16:51:00;1;-
24;65543w;8202;8202;0:16:51:00;0:16:55:00;9;
24;65575;8202;8206;0:16:55:00;0:17:45:00;1;-
24;ZD65575;8206;0;0:17:45:00;0:17:45:00;3;
24;VD65544;0;8206;0:17:58:00;0:17:58:00;4;
24;65544;8206;8204;0:17:58:00;0:18:38:00;1;-
24;L65544;8204;8211;0:18:38:00;0:19:03:00;2;
24;L65544w;8211;8211;0:19:03:00;0:19:05:00;9;
24;393290;8211;8213;0:19:05:00;0:19:46:00;1;-
24;393290w;8213;8213;0:19:46:00;0:19:50:00;9;
24;393281;8213;8211;0:19:50:00;0:20:30:00;1;-
24;393281w;8211;8211;0:20:30:00;0:20:45:00;9;
24;393291;8211;8201;0:20:45:00;0:21:12:00;1;-
24;393291w;8201;8201;0:21:12:00;0:21:45:00;9;
24;393287;8201;8211;0:21:45:00;0:22:10:00;1;-
24;393287w;8211;8211;0:22:10:00;0:22:15:00;9;
24;262177;8211;8196;0:22:15:00;0:23:02:00;1;-
24;262177w;8196;8196;0:23:02:00;0:23:26:00;9;
24;262154;8196;8211;0:23:26:00;1:00:12:00;1;-
24;ZD262154;8211;0;1:00:12:00;1:00:18:00;3;
25;VD262191;0;8208;0:07:21:00;0:07:26:00;4;
25;262191;8208;8195;0:07:26:00;0:07:38:00;1;-
25;L262191;8195;8208;0:07:38:00;0:07:45:00;2;
25;L262191w;8208;8208;0:07:45:00;0:07:46:00;9;
25;262192;8208;8195;0:07:46:00;0:07:58:00;1;-
25;L262192;8195;8208;0:07:58:00;0:08:05:00;2;
25;L262192w;8208;8208;0:08:05:00;0:08:06:00;9;
25;262193;8208;8195;0:08:06:00;0:08:18:00;1;-
25;L262193;8195;8208;0:08:18:00;0:08:25:00;2;
25;L262193w;8208;8208;0:08:25:00;0:08:26:00;9;
25;262194;8208;8195;0:08:26:00;0:08:38:00;1;-
25;L262194;8195;8199;0:08:38:00;0:08:48:00;2;
25;L262194w;8199;8199;0:08:48:00;0:08:51:00;9;
25;393346;8199;8207;0:08:51:00;0:09:07:00;1;-
25;393346w;8207;8207;0:09:07:00;0:09:11:00;9;
25;393301;8207;8199;0:09:11:00;0:09:29:00;1;-
25;393301w;8199;8199;0:09:29:00;0:09:51:00;9;
25;393349;8199;8207;0:09:51:00;0:10:07:00;1;-
25;393349w;8207;8207;0:10:07:00;0:10:11:00;9;
25;393302;8207;8199;0:10:11:00;0:10:29:00;1;-
25;393302w;8199;8199;0:10:29:00;0:10:31:00;9;
25;393351;8199;8207;0:10:31:00;0:10:47:00;1;-
25;393351w;8207;8207;0:10:47:00;0:10:51:00;9;
25;393328;8207;8199;0:10:51:00;0:11:09:00;1;-
25;393328w;8199;8199;0:11:09:00;0:11:11:00;9;
25;393353;8199;8207;0:11:11:00;0:11:27:00;1;-
25;393353w;8207;8207;0:11:27:00;0:11:31:00;9;
25;393316;8207;8199;0:11:31:00;0:11:49:00;1;-
25;393316w;8199;8199;0:11:49:00;0:11:51:00;9;
25;393355;8199;8207;0:11:51:00;0:12:07:00;1;-
25;393355w;8207;8207;0:12:07:00;0:12:11:00;9;
25;393304;8207;8199;0:12:11:00;0:12:29:00;1;-
25;ZD393304;8199;0;0:12:29:00;0:12:39:00;3;
25;VD131088;0;8206;0:12:46:00;0:12:46:00;4;
25;131088;8206;8198;0:12:46:00;0:13:36:00;1;-
25;131088w;8198;8198;0:13:36:00;0:13:48:00;9;
25;131092;8198;8206;0:13:48:00;0:14:38:00;1;-
25;65560;8206;8202;0:14:38:00;0:15:31:00;1;-
25;65560w;8202;8202;0:15:31:00;0:15:35:00;9;
25;65572;8202;8206;0:15:35:00;0:16:25:00;1;-
25;ZD65572;8206;0;0:16:25:00;0:16:25:00;3;
25;VD65561;0;8206;0:16:38:00;0:16:38:00;4;
25;65561;8206;8202;0:16:38:00;0:17:31:00;1;-
25;65561w;8202;8202;0:17:31:00;0:17:35:00;9;
25;65574;8202;8206;0:17:35:00;0:18:25:00;1;-
25;ZD65574;8206;0;0:18:25:00;0:18:25:00;3;
25;VD65563;0;8206;0:20:15:00;0:20:15:00;4;
25;65563;8206;8203;0:20:15:00;0:20:41:00;1;-
25;65563w;8203;8203;0:20:41:00;0:20:49:00;9;
25;65592;8203;8206;0:20:49:00;0:21:14:00;1;-
25;ZD65592;8206;0;0:21:14:00;0:21:14:00;3;
*
* Tageszugehörigkeit des Umlaufplans
*
$DAY:dayID;
0;
