*
* Diensttypen
*
$DUTY:DutyID;DutyType
s18;day-Tripper
s19;day-Tripper
s57;day-Tripper
s19030;day-Block30
s54001;day-Block30
s60271;day-Block30
s74815;day-Split90-225
s74939;day-Split90-225
s89821;day-Split90-225
s91825;day-Split90-225
4;day-Split90-225
9;day-Split90-225
16;day-Block30
17;day-Block30
30;day-Block30
4077;day-Block30
28634;day-Block30
28742;day-Block30
30330;day-Split90-225
31602;day-Split90-225
42096;day-Block30
47549;day-Block30
52432;day-Block30
53469;day-Block30
55510;day-Block30
55800;day-Block30
56849;day-Block30
58036;day-Block30
58094;day-Block30
59449;day-Block30
60536;day-Block30
61813;day-Block30
62085;day-Split90-225
62578;day-Split90-225
62816;day-Split226-360
65482;day-Block30
65647;day-Split90-225
65721;day-Split226-360
65934;day-Block30
66481;day-Block30
66610;day-Split90-225
66953;day-Split90-225
67443;day-Split226-360
67462;day-Split226-360
67477;day-Split226-360
67490;day-Split226-360
67567;day-Split226-360
67593;day-Block30
67603;day-Block30
67614;day-Block30
67776;day-Block30
68201;day-Block30
*
* Dienste
* (mit ElementType: 1 = Servicefahrt, 2 = Leerfahrt Haltestellen, 3 = Fahrt ins Depot, 4 = Fahrt aus dem Depot, 5 = Vorbereitung, 6 = Nachbereitung, 7 = Transfer, 8 = Pause, 9 = Warten, 10 = LayoverTime)
$DUTYELEMENT:DutyID;BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType;ServiceJourneyCode
60536;9;393277;8213;8211;0:18:49:00;0:19:36:00;1;-
60536;9;-1;8211;8211;0:19:36:00;0:19:45:00;9;
60536;9;393295;8211;8213;0:19:45:00;0:20:26:00;1;-
60536;9;-1;8213;8213;0:20:26:00;0:20:30:00;9;
60536;9;393283;8213;8211;0:20:30:00;0:21:10:00;1;-
60536;9;-1;8211;8211;0:21:10:00;0:21:15:00;9;
60536;9;393296;8211;8213;0:21:15:00;0:21:56:00;1;-
60536;9;-1;8213;8213;0:21:56:00;0:22:00:00;9;
60536;9;393284;8213;8211;0:22:00:00;0:22:40:00;1;-
60536;9;-1;8211;8211;0:22:40:00;0:22:45:00;9;
60536;9;393293;8211;8201;0:22:45:00;0:23:12:00;1;-
60536;9;-1;8201;0;0:23:12:00;0:23:29:00;3;
60536;-3;-1;0;-1;0:23:29:00;0:23:39:00;6;
61813;-3;-1;-1;0;0:04:55:00;0:05:05:00;5;
61813;10;-1;0;8207;0:05:05:00;0:05:11:00;4;
61813;10;393297;8207;8199;0:05:11:00;0:05:29:00;1;-
61813;10;-1;8199;8199;0:05:29:00;0:05:31:00;9;
61813;10;393336;8199;8207;0:05:31:00;0:05:47:00;1;-
61813;10;-1;8207;8207;0:05:47:00;0:05:51:00;9;
61813;10;393323;8207;8199;0:05:51:00;0:06:09:00;1;-
61813;10;-1;8199;8199;0:06:09:00;0:06:11:00;9;
61813;10;393338;8199;8207;0:06:11:00;0:06:27:00;1;-
61813;10;-1;8207;8207;0:06:27:00;0:06:31:00;9;
61813;10;393311;8207;8199;0:06:31:00;0:06:49:00;1;-
61813;10;-1;8199;8199;0:06:49:00;0:06:51:00;9;
61813;10;393340;8199;8207;0:06:51:00;0:07:07:00;1;-
61813;10;-1;8207;8207;0:07:07:00;0:07:11:00;9;
61813;10;393299;8207;8199;0:07:11:00;0:07:29:00;1;-
61813;10;-1;8199;8199;0:07:29:00;0:07:31:00;9;
61813;10;393342;8199;8207;0:07:31:00;0:07:47:00;1;-
61813;10;-1;8207;8207;0:07:47:00;0:07:51:00;9;
61813;10;393325;8207;8199;0:07:51:00;0:08:09:00;1;-
61813;10;-1;8199;8199;0:08:09:00;0:08:11:00;9;
61813;10;393344;8199;8207;0:08:11:00;0:08:27:00;1;-
61813;10;-1;8207;8207;0:08:27:00;0:08:31:00;9;
61813;10;393313;8207;8199;0:08:31:00;0:08:49:00;1;-
61813;10;-1;8199;8199;0:08:49:00;0:08:51:00;9;
61813;10;393346;8199;8207;0:08:51:00;0:09:07:00;1;-
61813;10;-1;8207;8207;0:09:07:00;0:09:11:00;9;
61813;10;393301;8207;8199;0:09:11:00;0:09:29:00;1;-
61813;10;-1;8199;8199;0:09:29:00;0:09:31:00;9;
61813;10;393348;8199;8207;0:09:31:00;0:09:47:00;1;-
61813;10;-1;8207;8207;0:09:47:00;0:09:51:00;9;
61813;10;393327;8207;8199;0:09:51:00;0:10:09:00;1;-
61813;10;-1;8199;8199;0:10:09:00;0:10:11:00;9;
61813;10;393350;8199;8207;0:10:11:00;0:10:27:00;1;-
61813;10;-1;8207;8207;0:10:27:00;0:10:31:00;9;
61813;10;393315;8207;8199;0:10:31:00;0:10:49:00;1;-
61813;10;-1;8199;8199;0:10:49:00;0:10:51:00;9;
61813;10;327686;8199;8198;0:10:51:00;0:11:19:00;1;-
61813;10;-1;8198;8198;0:11:19:00;0:11:33:00;9;
61813;10;327695;8198;8210;0:11:33:00;0:12:18:00;1;-
61813;10;-1;8210;0;0:12:18:00;0:12:28:00;3;
61813;-1;P;-1;-1;0:12:28:00;0:13:14:00;8;
61813;19;-1;0;8209;0:13:14:00;0:13:19:00;4;
61813;19;655366;8209;8217;0:13:19:00;0:13:36:00;1;-
61813;19;-1;8217;0;0:13:36:00;0:13:42:00;3;
61813;-3;-1;0;-1;0:13:42:00;0:13:52:00;6;
62085;-3;-1;-1;0;0:11:49:00;0:11:59:00;5;
62085;17;-1;0;8221;0:11:59:00;0:12:00:00;4;
62085;17;458757;8221;8210;0:12:00:00;0:12:18:00;1;-
62085;17;-1;8210;8210;0:12:18:00;0:12:20:00;9;
62085;17;458754;8210;8221;0:12:20:00;0:12:38:00;1;-
62085;17;-1;8221;0;0:12:38:00;0:12:39:00;3;
62085;-1;P;-1;-1;0:12:39:00;0:15:40:00;8;
62085;22;-1;0;8210;0:15:40:00;0:15:50:00;4;
62085;22;327727;8210;8198;0:15:50:00;0:16:39:00;1;-
62085;22;-1;8198;8198;0:16:39:00;0:16:51:00;9;
62085;22;131095;8198;8206;0:16:51:00;0:17:41:00;1;-
62085;22;-1;8206;0;0:17:41:00;0:17:41:00;3;
62085;-3;-1;0;-1;0:17:41:00;0:17:51:00;6;
62578;-3;-1;-1;0;0:07:28:00;0:07:38:00;5;
62578;22;-1;0;8206;0:07:38:00;0:07:38:00;4;
62578;22;65556;8206;8202;0:07:38:00;0:08:31:00;1;-
62578;22;-1;8202;8202;0:08:31:00;0:08:35:00;9;
62578;22;65571;8202;8206;0:08:35:00;0:09:25:00;1;-
62578;22;-1;8206;0;0:09:25:00;0:09:25:00;3;
62578;-1;P;-1;-1;0:09:25:00;0:10:58:00;8;
62578;3;-1;0;8206;0:10:58:00;0:10:58:00;4;
62578;3;65540;8206;8204;0:10:58:00;0:11:38:00;1;-
62578;3;-1;8204;8204;0:11:38:00;0:11:48:00;9;
62578;3;65580;8204;8206;0:11:48:00;0:12:25:00;1;-
62578;3;-1;8206;0;0:12:25:00;0:12:25:00;3;
62578;-3;-1;0;-1;0:12:25:00;0:12:35:00;6;
62816;-3;-1;-1;0;0:04:48:00;0:04:58:00;5;
62816;9;-1;0;8206;0:04:58:00;0:04:58:00;4;
62816;9;65545;8206;8202;0:04:58:00;0:05:51:00;1;-
62816;9;-1;8202;8202;0:05:51:00;0:05:55:00;9;
62816;9;65566;8202;8206;0:05:55:00;0:06:45:00;1;-
62816;9;-1;8206;0;0:06:45:00;0:06:45:00;3;
62816;-1;P;-1;-1;0:06:45:00;0:10:38:00;8;
62816;6;-1;0;8206;0:10:38:00;0:10:38:00;4;
62816;6;65548;8206;8204;0:10:38:00;0:11:18:00;1;-
62816;6;-1;8204;8204;0:11:18:00;0:11:28:00;9;
62816;6;65579;8204;8206;0:11:28:00;0:12:05:00;1;-
62816;6;-1;8206;0;0:12:05:00;0:12:05:00;3;
62816;-3;-1;0;-1;0:12:05:00;0:12:15:00;6;
65482;-3;-1;-1;0;0:15:36:00;0:15:46:00;5;
65482;10;-1;0;8206;0:15:46:00;0:15:46:00;4;
65482;10;131078;8206;8198;0:15:46:00;0:16:36:00;1;-
65482;10;-1;8198;8198;0:16:36:00;0:16:45:00;9;
65482;10;327705;8198;8210;0:16:45:00;0:17:28:00;1;-
65482;10;-1;8210;8210;0:17:28:00;0:17:30:00;9;
65482;10;327728;8210;8198;0:17:30:00;0:18:17:00;1;-
65482;10;-1;8198;8198;0:18:17:00;0:18:25:00;9;
65482;10;327711;8198;8210;0:18:25:00;0:19:08:00;1;-
65482;10;-1;8210;8210;0:19:08:00;0:19:10:00;9;
65482;10;327741;8210;8205;0:19:10:00;0:19:19:00;1;-
65482;10;-1;8205;0;0:19:19:00;0:19:23:00;3;
65482;-1;P;-1;-1;0:19:23:00;0:20:15:00;8;
65482;21;-1;0;8206;0:20:15:00;0:20:15:00;4;
65482;21;65563;8206;8203;0:20:15:00;0:20:41:00;1;-
65482;21;-1;8203;8203;0:20:41:00;0:20:49:00;9;
65482;21;65592;8203;8206;0:20:49:00;0:21:14:00;1;-
65482;21;-1;8206;0;0:21:14:00;0:21:14:00;3;
65482;-3;-1;0;-1;0:21:14:00;0:21:24:00;6;
65647;-3;-1;-1;0;0:06:54:00;0:07:04:00;5;
65647;22;-1;0;8217;0:07:04:00;0:07:10:00;4;
65647;22;589825;8217;8209;0:07:10:00;0:07:24:00;1;-
65647;22;-1;8209;0;0:07:24:00;0:07:29:00;3;
65647;-1;-1;0;0;0:07:29:00;0:07:34:00;7;
65647;-1;P;-1;-1;0:07:34:00;0:10:55:00;8;
65647;-1;-1;0;8210;0:10:55:00;0:11:00:00;7;
65647;20;327729;8210;8198;0:11:00:00;0:11:49:00;1;-
65647;20;-1;8198;8198;0:11:49:00;0:12:03:00;9;
65647;20;327715;8198;8199;0:12:03:00;0:12:30:00;1;-
65647;20;-1;8199;8199;0:12:30:00;0:12:31:00;9;
65647;20;393357;8199;8207;0:12:31:00;0:12:47:00;1;-
65647;20;-1;8207;8207;0:12:47:00;0:12:51:00;9;
65647;20;393330;8207;8199;0:12:51:00;0:13:09:00;1;-
65647;20;-1;8199;8199;0:13:09:00;0:13:11:00;9;
65647;20;393359;8199;8207;0:13:11:00;0:13:27:00;1;-
65647;20;-1;8207;8207;0:13:27:00;0:13:31:00;9;
65647;20;393318;8207;8199;0:13:31:00;0:13:49:00;1;-
65647;20;-1;8199;8199;0:13:49:00;0:13:51:00;9;
65647;20;393361;8199;8207;0:13:51:00;0:14:07:00;1;-
65647;20;-1;8207;8207;0:14:07:00;0:14:11:00;9;
65647;20;393306;8207;8199;0:14:11:00;0:14:29:00;1;-
65647;20;-1;8199;8199;0:14:29:00;0:14:31:00;9;
65647;20;393363;8199;8207;0:14:31:00;0:14:47:00;1;-
65647;20;-1;8207;8207;0:14:47:00;0:14:51:00;9;
65647;20;393332;8207;8199;0:14:51:00;0:15:09:00;1;-
65647;20;-1;8199;8199;0:15:09:00;0:15:11:00;9;
65647;20;393365;8199;8207;0:15:11:00;0:15:27:00;1;-
65647;20;-1;8207;8207;0:15:27:00;0:15:31:00;9;
65647;20;393320;8207;8199;0:15:31:00;0:15:49:00;1;-
65647;20;-1;8199;8199;0:15:49:00;0:15:51:00;9;
65647;20;393367;8199;8207;0:15:51:00;0:16:07:00;1;-
65647;20;-1;8207;8207;0:16:07:00;0:16:11:00;9;
65647;20;393308;8207;8199;0:16:11:00;0:16:29:00;1;-
65647;20;-1;8199;8199;0:16:29:00;0:16:31:00;9;
65647;20;393369;8199;8207;0:16:31:00;0:16:47:00;1;-
65647;20;-1;8207;8207;0:16:47:00;0:16:51:00;9;
65647;20;393334;8207;8199;0:16:51:00;0:17:09:00;1;-
65647;20;-1;8199;8199;0:17:09:00;0:17:11:00;9;
65647;20;393371;8199;8207;0:17:11:00;0:17:27:00;1;-
65647;20;-1;8207;8207;0:17:27:00;0:17:31:00;9;
65647;20;393322;8207;8199;0:17:31:00;0:17:49:00;1;-
65647;20;-1;8199;8199;0:17:49:00;0:17:51:00;9;
65647;20;393373;8199;8207;0:17:51:00;0:18:07:00;1;-
65647;20;-1;8207;0;0:18:07:00;0:18:13:00;3;
65647;-3;-1;0;-1;0:18:13:00;0:18:23:00;6;
65721;-3;-1;-1;0;0:07:08:00;0:07:18:00;5;
65721;24;-1;0;8206;0:07:18:00;0:07:18:00;4;
65721;24;65538;8206;8202;0:07:18:00;0:08:11:00;1;-
65721;24;-1;8202;8202;0:08:11:00;0:08:15:00;9;
65721;24;65570;8202;8206;0:08:15:00;0:09:05:00;1;-
65721;24;-1;8206;0;0:09:05:00;0:09:05:00;3;
65721;-1;P;-1;-1;0:09:05:00;0:12:59:00;8;
65721;17;-1;0;8211;0:12:59:00;0:13:05:00;4;
65721;17;262174;8211;8196;0:13:05:00;0:13:59:00;1;-
65721;17;-1;8196;8193;0:13:59:00;0:14:03:00;2;
65721;17;-1;8193;8193;0:14:03:00;0:14:18:00;9;
65721;17;262158;8193;8211;0:14:18:00;0:15:13:00;1;-
65721;17;-1;8211;8199;0:15:13:00;0:15:21:00;2;
65721;17;327739;8199;8198;0:15:21:00;0:15:49:00;1;-
65721;17;-1;8198;8198;0:15:49:00;0:16:03:00;9;
65721;17;327708;8198;8210;0:16:03:00;0:16:48:00;1;-
65721;17;-1;8210;8210;0:16:48:00;0:16:50:00;9;
65721;17;327730;8210;8198;0:16:50:00;0:17:37:00;1;-
65721;17;-1;8198;8198;0:17:37:00;0:17:51:00;9;
65721;17;131096;8198;8206;0:17:51:00;0:18:41:00;1;-
65721;17;-1;8206;0;0:18:41:00;0:18:41:00;3;
65721;-3;-1;0;-1;0:18:41:00;0:18:51:00;6;
65934;-3;-1;-1;0;0:16:28:00;0:16:38:00;5;
65934;21;-1;0;8206;0:16:38:00;0:16:38:00;4;
65934;21;65561;8206;8202;0:16:38:00;0:17:31:00;1;-
65934;21;-1;8202;8202;0:17:31:00;0:17:35:00;9;
65934;21;65574;8202;8206;0:17:35:00;0:18:25:00;1;-
65934;21;-1;8206;0;0:18:25:00;0:18:25:00;3;
65934;-1;P;-1;-1;0:18:25:00;0:19:18:00;8;
65934;0;-1;0;8206;0:19:18:00;0:19:18:00;4;
65934;0;65553;8206;8204;0:19:18:00;0:19:58:00;1;-
65934;0;-1;8204;8204;0:19:58:00;0:20:08:00;9;
65934;0;65590;8204;8206;0:20:08:00;0:20:45:00;1;-
65934;0;-1;8206;0;0:20:45:00;0:20:45:00;3;
65934;-3;-1;0;-1;0:20:45:00;0:20:55:00;6;
66481;-3;-1;-1;0;0:14:08:00;0:14:18:00;5;
66481;0;-1;0;8206;0:14:18:00;0:14:18:00;4;
66481;0;65542;8206;8204;0:14:18:00;0:14:58:00;1;-
66481;0;-1;8204;8204;0:14:58:00;0:15:08:00;9;
66481;0;65586;8204;8206;0:15:08:00;0:15:45:00;1;-
66481;0;-1;8206;0;0:15:45:00;0:15:45:00;3;
66481;-1;P;-1;-1;0:15:45:00;0:17:46:00;8;
66481;24;-1;0;8206;0:17:46:00;0:17:46:00;4;
66481;24;131079;8206;8198;0:17:46:00;0:18:36:00;1;-
66481;24;-1;8198;8198;0:18:36:00;0:18:51:00;9;
66481;24;131097;8198;8206;0:18:51:00;0:19:41:00;1;-
66481;24;-1;8206;0;0:19:41:00;0:19:41:00;3;
66481;-3;-1;0;-1;0:19:41:00;0:19:51:00;6;
66610;-3;-1;-1;0;0:05:28:00;0:05:38:00;5;
66610;0;-1;0;8206;0:05:38:00;0:05:38:00;4;
66610;0;65555;8206;8202;0:05:38:00;0:06:31:00;1;-
66610;0;-1;8202;8202;0:06:31:00;0:06:35:00;9;
66610;0;65568;8202;8206;0:06:35:00;0:07:25:00;1;-
66610;0;-1;8206;0;0:07:25:00;0:07:25:00;3;
66610;-1;P;-1;-1;0:07:25:00;0:09:46:00;8;
66610;23;-1;0;8206;0:09:46:00;0:09:46:00;4;
66610;23;131075;8206;8198;0:09:46:00;0:10:36:00;1;-
66610;23;-1;8198;8213;0:10:36:00;0:10:47:00;2;
66610;23;-1;8213;8213;0:10:47:00;0:10:49:00;9;
66610;23;393273;8213;8211;0:10:49:00;0:11:36:00;1;-
66610;23;-1;8211;0;0:11:36:00;0:11:42:00;3;
66610;-3;-1;0;-1;0:11:42:00;0:11:52:00;6;
66953;-3;-1;-1;0;0:04:11:00;0:04:21:00;5;
66953;2;-1;0;8209;0:04:21:00;0:04:26:00;4;
66953;2;196609;8209;8211;0:04:26:00;0:04:29:00;1;-
66953;2;-1;8211;8211;0:04:29:00;0:04:30:00;9;
66953;2;196626;8211;8220;0:04:30:00;0:05:17:00;1;-
66953;2;-1;8220;8220;0:05:17:00;0:05:42:00;9;
66953;2;196610;8220;8211;0:05:42:00;0:06:31:00;1;-
66953;2;-1;8211;8211;0:06:31:00;0:06:33:00;9;
66953;2;196627;8211;8220;0:06:33:00;0:07:20:00;1;-
66953;2;-1;8220;8220;0:07:20:00;0:07:42:00;9;
66953;2;196612;8220;8211;0:07:42:00;0:08:31:00;1;-
66953;-1;-1;8211;0;0:08:31:00;0:08:36:00;7;
66953;-1;P;-1;-1;0:08:36:00;0:11:45:00;8;
66953;-1;-1;0;0;0:11:45:00;0:11:50:00;7;
66953;11;-1;0;8210;0:11:50:00;0:12:00:00;4;
66953;11;327725;8210;8198;0:12:00:00;0:12:49:00;1;-
66953;11;-1;8198;8198;0:12:49:00;0:13:03:00;9;
66953;11;327702;8198;8210;0:13:03:00;0:13:48:00;1;-
66953;11;-1;8210;0;0:13:48:00;0:13:58:00;3;
66953;11;-1;0;8206;0:13:58:00;0:13:58:00;4;
66953;11;65550;8206;8204;0:13:58:00;0:14:38:00;1;-
66953;11;-1;8204;8204;0:14:38:00;0:14:48:00;9;
66953;11;65585;8204;8206;0:14:48:00;0:15:25:00;1;-
66953;11;-1;8206;0;0:15:25:00;0:15:25:00;3;
66953;-3;-1;0;-1;0:15:25:00;0:15:35:00;6;
67443;-3;-1;-1;0;0:06:16:00;0:06:26:00;5;
67443;18;-1;0;8201;0:06:26:00;0:06:43:00;4;
67443;18;720897;8201;8199;0:06:43:00;0:07:03:00;1;-
67443;18;-1;8199;8224;0:07:03:00;0:07:17:00;2;
67443;18;-1;8224;8224;0:07:17:00;0:07:22:00;9;
67443;18;524289;8224;8205;0:07:22:00;0:07:34:00;1;-
67443;18;-1;8205;8217;0:07:34:00;0:07:40:00;2;
67443;18;589828;8217;8222;0:07:40:00;0:07:57:00;1;-
67443;18;-1;8222;0;0:07:57:00;0:08:00:00;3;
67443;-1;P;-1;-1;0:08:00:00;0:12:46:00;8;
67443;21;-1;0;8206;0:12:46:00;0:12:46:00;4;
67443;21;131088;8206;8198;0:12:46:00;0:13:36:00;1;-
67443;21;-1;8198;8198;0:13:36:00;0:13:48:00;9;
67443;21;131092;8198;8206;0:13:48:00;0:14:38:00;1;-
67443;21;65560;8206;8202;0:14:38:00;0:15:31:00;1;-
67443;21;-1;8202;8202;0:15:31:00;0:15:35:00;9;
67443;21;65572;8202;8206;0:15:35:00;0:16:25:00;1;-
67443;21;-1;8206;0;0:16:25:00;0:16:25:00;3;
67443;-3;-1;0;-1;0:16:25:00;0:16:35:00;6;
67462;-3;-1;-1;0;0:06:06:00;0:06:16:00;5;
67462;17;-1;0;8206;0:06:16:00;0:06:16:00;4;
67462;17;131081;8206;8198;0:06:16:00;0:07:06:00;1;-
67462;17;-1;8198;8217;0:07:06:00;0:07:22:00;2;
67462;17;589826;8217;8209;0:07:22:00;0:07:36:00;1;-
67462;17;-1;8209;8215;0:07:36:00;0:07:42:00;2;
67462;17;-1;8215;8215;0:07:42:00;0:07:46:00;9;
67462;17;655363;8215;8222;0:07:46:00;0:07:54:00;1;-
67462;17;-1;8222;0;0:07:54:00;0:07:57:00;3;
67462;-1;P;-1;-1;0:07:57:00;0:13:46:00;8;
67462;14;-1;0;8206;0:13:46:00;0:13:46:00;4;
67462;14;131077;8206;8198;0:13:46:00;0:14:36:00;1;-
67462;14;-1;8198;8198;0:14:36:00;0:14:48:00;9;
67462;14;131093;8198;8206;0:14:48:00;0:15:38:00;1;-
67462;14;65551;8206;8202;0:15:38:00;0:16:31:00;1;-
67462;14;-1;8202;8202;0:16:31:00;0:16:35:00;9;
67462;14;65573;8202;8206;0:16:35:00;0:17:25:00;1;-
67462;14;-1;8206;0;0:17:25:00;0:17:25:00;3;
67462;-3;-1;0;-1;0:17:25:00;0:17:35:00;6;
67477;-3;-1;-1;0;0:06:48:00;0:06:58:00;5;
67477;21;-1;0;8206;0:06:58:00;0:06:58:00;4;
67477;21;65546;8206;8202;0:06:58:00;0:07:51:00;1;-
67477;21;-1;8202;8202;0:07:51:00;0:07:55:00;9;
67477;21;65569;8202;8206;0:07:55:00;0:08:45:00;1;-
67477;21;-1;8206;8198;0:08:45:00;0:09:03:00;2;
67477;21;327714;8198;8199;0:09:03:00;0:09:30:00;1;-
67477;21;-1;8199;8199;0:09:30:00;0:09:51:00;9;
67477;21;393349;8199;8207;0:09:51:00;0:10:07:00;1;-
67477;21;-1;8207;8207;0:10:07:00;0:10:11:00;9;
67477;21;393302;8207;8199;0:10:11:00;0:10:29:00;1;-
67477;21;-1;8199;8199;0:10:29:00;0:10:31:00;9;
67477;21;393351;8199;8207;0:10:31:00;0:10:47:00;1;-
67477;21;-1;8207;8207;0:10:47:00;0:10:51:00;9;
67477;21;393328;8207;8199;0:10:51:00;0:11:09:00;1;-
67477;21;-1;8199;8199;0:11:09:00;0:11:11:00;9;
67477;21;393353;8199;8207;0:11:11:00;0:11:27:00;1;-
67477;21;-1;8207;8207;0:11:27:00;0:11:31:00;9;
67477;21;393316;8207;8199;0:11:31:00;0:11:49:00;1;-
67477;21;-1;8199;8199;0:11:49:00;0:11:51:00;9;
67477;21;393355;8199;8207;0:11:51:00;0:12:07:00;1;-
67477;21;-1;8207;8207;0:12:07:00;0:12:11:00;9;
67477;21;393304;8207;8199;0:12:11:00;0:12:29:00;1;-
67477;21;-1;8199;0;0:12:29:00;0:12:39:00;3;
67477;-1;P;-1;-1;0:12:39:00;0:16:29:00;8;
67477;23;-1;0;8211;0:16:29:00;0:16:35:00;4;
67477;23;262196;8211;8195;0:16:35:00;0:16:58:00;1;-
67477;23;-1;8195;8195;0:16:58:00;0:17:01:00;9;
67477;23;262165;8195;8211;0:17:01:00;0:17:23:00;1;-
67477;23;-1;8211;0;0:17:23:00;0:17:29:00;3;
67477;-3;-1;0;-1;0:17:29:00;0:17:39:00;6;
67490;-3;-1;-1;0;0:07:11:00;0:07:21:00;5;
67490;25;-1;0;8208;0:07:21:00;0:07:26:00;4;
67490;25;262191;8208;8195;0:07:26:00;0:07:38:00;1;-
67490;25;-1;8195;8208;0:07:38:00;0:07:45:00;2;
67490;25;-1;8208;8208;0:07:45:00;0:07:46:00;9;
67490;25;262192;8208;8195;0:07:46:00;0:07:58:00;1;-
67490;25;-1;8195;8208;0:07:58:00;0:08:05:00;2;
67490;25;-1;8208;8208;0:08:05:00;0:08:06:00;9;
67490;25;262193;8208;8195;0:08:06:00;0:08:18:00;1;-
67490;25;-1;8195;8208;0:08:18:00;0:08:25:00;2;
67490;25;-1;8208;8208;0:08:25:00;0:08:26:00;9;
67490;25;262194;8208;8195;0:08:26:00;0:08:38:00;1;-
67490;25;-1;8195;8199;0:08:38:00;0:08:48:00;2;
67490;25;-1;8199;8199;0:08:48:00;0:08:51:00;9;
67490;25;327737;8199;8198;0:08:51:00;0:09:19:00;1;-
67490;25;-1;8198;8198;0:09:19:00;0:09:33:00;9;
67490;25;327706;8198;8210;0:09:33:00;0:10:18:00;1;-
67490;25;-1;8210;0;0:10:18:00;0:10:28:00;3;
67490;-1;P;-1;-1;0:10:28:00;0:15:58:00;8;
67490;24;-1;0;8206;0:15:58:00;0:15:58:00;4;
67490;24;65543;8206;8202;0:15:58:00;0:16:51:00;1;-
67490;24;-1;8202;8202;0:16:51:00;0:16:55:00;9;
67490;24;65575;8202;8206;0:16:55:00;0:17:45:00;1;-
67490;24;-1;8206;0;0:17:45:00;0:17:45:00;3;
67490;-3;-1;0;-1;0:17:45:00;0:17:55:00;6;
67567;-3;-1;-1;0;0:07:36:00;0:07:46:00;5;
67567;16;-1;0;8206;0:07:46:00;0:07:46:00;4;
67567;16;131074;8206;8198;0:07:46:00;0:08:36:00;1;-
67567;16;-1;8198;8213;0:08:36:00;0:08:47:00;2;
67567;16;-1;8213;8213;0:08:47:00;0:08:49:00;9;
67567;16;393272;8213;8211;0:08:49:00;0:09:36:00;1;-
67567;16;-1;8211;8211;0:09:36:00;0:09:43:00;9;
67567;16;393231;8211;8213;0:09:43:00;0:10:29:00;1;-
67567;16;393280;8213;8211;0:10:29:00;0:11:16:00;1;-
67567;16;-1;8211;0;0:11:16:00;0:11:22:00;3;
67567;-1;P;-1;-1;0:11:22:00;0:15:22:00;8;
67567;19;-1;0;8232;0:15:22:00;0:15:25:00;4;
67567;19;786436;8232;8215;0:15:25:00;0:15:33:00;1;-
67567;19;-1;8215;8195;0:15:33:00;0:15:40:00;2;
67567;19;-1;8195;8195;0:15:40:00;0:15:41:00;9;
67567;19;262160;8195;8211;0:15:41:00;0:16:03:00;1;-
67567;19;-1;8211;8211;0:16:03:00;0:16:15:00;9;
67567;19;262195;8211;8195;0:16:15:00;0:16:38:00;1;-
67567;19;-1;8195;8195;0:16:38:00;0:16:41:00;9;
67567;19;262163;8195;8211;0:16:41:00;0:17:03:00;1;-
67567;19;393246;8211;8213;0:17:03:00;0:17:49:00;1;-
67567;19;-1;8213;8213;0:17:49:00;0:18:09:00;9;
67567;19;393270;8213;8211;0:18:09:00;0:18:56:00;1;-
67567;19;-1;8211;0;0:18:56:00;0:19:02:00;3;
67567;-3;-1;0;-1;0:19:02:00;0:19:12:00;6;
67593;-3;-1;-1;0;0:04:09:00;0:04:19:00;5;
67593;1;-1;0;8211;0:04:19:00;0:04:25:00;4;
67593;1;262170;8211;8196;0:04:25:00;0:05:12:00;1;-
67593;1;-1;8196;8196;0:05:12:00;0:05:22:00;9;
67593;1;262145;8196;8211;0:05:22:00;0:06:13:00;1;-
67593;1;-1;8211;8211;0:06:13:00;0:06:23:00;9;
67593;1;393222;8211;8213;0:06:23:00;0:07:09:00;1;-
67593;1;-1;8213;8198;0:07:09:00;0:07:20:00;2;
67593;1;-1;8198;8198;0:07:20:00;0:07:21:00;9;
67593;1;131100;8198;8206;0:07:21:00;0:08:11:00;1;-
67593;1;-1;8206;0;0:08:11:00;0:08:11:00;3;
67593;-1;P;-1;-1;0:08:11:00;0:10:02:00;8;
67593;24;-1;0;8232;0:10:02:00;0:10:05:00;4;
67593;24;786434;8232;8215;0:10:05:00;0:10:13:00;1;-
67593;24;-1;8215;0;0:10:13:00;0:10:18:00;3;
67593;-3;-1;0;-1;0:10:18:00;0:10:28:00;6;
67603;-3;-1;-1;0;0:04:18:00;0:04:28:00;5;
67603;3;-1;0;8201;0:04:28:00;0:04:45:00;4;
67603;3;393289;8201;8211;0:04:45:00;0:05:16:00;1;-
67603;3;-1;8211;8211;0:05:16:00;0:05:23:00;9;
67603;3;393220;8211;8213;0:05:23:00;0:06:09:00;1;-
67603;3;393264;8213;8211;0:06:09:00;0:06:56:00;1;-
67603;3;-1;8211;8211;0:06:56:00;0:07:02:00;9;
67603;3;720898;8211;8235;0:07:02:00;0:07:32:00;1;-
67603;3;-1;8235;8210;0:07:32:00;0:07:52:00;2;
67603;3;-1;8210;8210;0:07:52:00;0:07:53:00;9;
67603;3;458753;8210;8221;0:07:53:00;0:08:11:00;1;-
67603;3;-1;8221;0;0:08:11:00;0:08:12:00;3;
67603;-1;P;-1;-1;0:08:12:00;0:08:58:00;8;
67603;3;-1;0;8206;0:08:58:00;0:08:58:00;4;
67603;3;65547;8206;8204;0:08:58:00;0:09:38:00;1;-
